"Time","iowait","irq","nice","softirq","steal","system","user"
2023-04-02 11:58:00,0%,0%,0%,3.00%,4.40%,2.70%,4.30%
2023-04-02 11:58:10,0%,0%,0%,0.400%,0.900%,0.900%,6.40%
2023-04-02 11:58:20,0%,0%,0%,0.800%,0.800%,1.000%,2.70%
2023-04-02 11:58:30,0%,0%,0%,1.30%,1.30%,1.000%,3.60%
2023-04-02 11:58:40,0%,0%,0%,0.600%,0.800%,0.600%,3.10%
2023-04-02 11:58:50,0%,0%,0%,1.20%,1.20%,1.20%,4.10%
2023-04-02 11:59:00,0%,0%,0%,3.20%,3.70%,3.10%,3.60%
2023-04-02 11:59:10,0%,0%,0%,2.10%,2.90%,2.30%,4.30%
2023-04-02 11:59:20,0%,0%,0%,2.70%,3.50%,2.80%,7.30%
2023-04-02 11:59:30,0%,0%,0%,3.80%,2.80%,3.50%,8.60%
2023-04-02 11:59:40,0%,0%,0%,1.90%,2.50%,3.00%,4.10%
2023-04-02 11:59:50,0%,0%,0%,3.20%,3.10%,2.40%,5.60%
2023-04-02 12:00:00,0%,0%,0%,3.80%,3.50%,3.80%,7.10%
2023-04-02 12:00:10,0%,0%,0%,4.70%,6.90%,3.10%,8.20%
2023-04-02 12:00:20,0%,0%,0%,1.60%,3.60%,1.90%,3.50%
2023-04-02 12:00:30,0%,0%,0%,2.30%,4.00%,2.70%,7.80%
2023-04-02 12:00:40,0%,0%,0%,2.50%,3.40%,2.60%,8.60%
2023-04-02 12:00:50,0%,0%,0%,3.00%,4.50%,3.60%,7.30%
2023-04-02 12:01:00,0.1000%,0%,0%,5.50%,7.70%,5.30%,10.9%
2023-04-02 12:01:10,0%,0%,0%,8.60%,14.2%,5.90%,8.50%
2023-04-02 12:01:20,0%,0%,0%,4.60%,7.30%,5.30%,7.60%
2023-04-02 12:01:30,0%,0%,0%,4.40%,4.10%,6.50%,9.50%
2023-04-02 12:01:40,0%,0%,0%,3.70%,3.80%,3.20%,6.90%
2023-04-02 12:01:50,0%,0%,0%,3.10%,3.80%,3.40%,6.50%
2023-04-02 12:02:00,0%,0%,0%,3.90%,3.80%,3.30%,6.80%
2023-04-02 12:02:10,0%,0%,0%,4.10%,5.10%,3.50%,6.30%
2023-04-02 12:02:20,0%,0%,0%,2.30%,3.60%,2.10%,3.60%
2023-04-02 12:02:30,0%,0%,0%,3.80%,4.60%,2.60%,6.10%
2023-04-02 12:02:40,0%,0%,0%,1.10%,1.30%,1.30%,4.20%
2023-04-02 12:02:50,0%,0%,0%,6.90%,6.80%,6.50%,11.6%
2023-04-02 12:03:00,0%,0%,0%,2.30%,2.80%,2.70%,6.30%
2023-04-02 12:03:10,0%,0%,0%,3.50%,4.20%,2.90%,9.60%
2023-04-02 12:03:20,0%,0%,0%,2.30%,2.90%,2.90%,7.20%
2023-04-02 12:03:30,0%,0%,0%,3.00%,3.40%,3.30%,11.1%
2023-04-02 12:03:40,0%,0%,0%,4.10%,3.20%,3.70%,8.20%
2023-04-02 12:03:50,0%,0%,0%,4.50%,3.90%,4.90%,9.10%
2023-04-02 12:04:00,0%,0%,0%,9.70%,7.80%,8.30%,24.6%
2023-04-02 12:04:10,0%,0%,0%,10.2%,9.10%,8.70%,21.8%
2023-04-02 12:04:20,0%,0%,0%,9.20%,5.80%,8.50%,18.6%
2023-04-02 12:04:30,0%,0%,0%,9.30%,5.60%,9.10%,27.1%
2023-04-02 12:04:40,0%,0%,0%,8.00%,5.80%,5.80%,20.3%
2023-04-02 12:04:50,0%,0%,0%,9.80%,7.60%,6.90%,20%
2023-04-02 12:05:00,0%,0%,0%,9.00%,6.30%,8.00%,27.4%
2023-04-02 12:05:10,0%,0%,0%,9.80%,10.2%,6.80%,23.2%
2023-04-02 12:05:20,0%,0%,0%,8.90%,9.90%,7.30%,24.4%
2023-04-02 12:05:30,0.1000%,0%,0%,3.20%,3.60%,2.50%,4.10%
2023-04-02 12:05:40,0%,0%,0%,1.90%,2.30%,1.80%,3.70%
2023-04-02 12:05:50,0%,0%,0%,2.70%,3.30%,2.60%,3.90%
2023-04-02 12:06:00,0%,0%,0%,0.300%,0.600%,0.600%,3.10%
2023-04-02 12:06:10,0%,0%,0%,2.60%,3.20%,1.90%,3.40%
2023-04-02 12:06:20,0%,0%,0%,1.00%,1.30%,1.20%,3.70%
2023-04-02 12:06:30,0%,0%,0%,0.200%,0.100%,0.1000%,1.40%
2023-04-02 12:06:40,0%,0%,0%,1.50%,1.70%,1.30%,3.10%
2023-04-02 12:06:50,0%,0%,0%,1.000%,1.20%,0.800%,3.20%
2023-04-02 12:07:00,0%,0%,0%,0.300%,0.500%,0.400%,2.10%
2023-04-02 12:07:10,0%,0%,0%,0.100%,0.600%,0.300%,1.90%
2023-04-02 12:07:20,0%,0%,0%,2.00%,3.20%,2.50%,3.10%
2023-04-02 12:07:30,0%,0%,0%,0%,0.100%,0.100%,0.400%
2023-04-02 12:07:40,0%,0%,0%,1.20%,1.30%,0.900%,1.90%
2023-04-02 12:07:50,0%,0%,0%,1.00%,1.70%,0.800%,2.40%
2023-04-02 12:08:00,0%,0%,0%,1.40%,1.80%,1.10%,1.50%
2023-04-02 12:08:10,0%,0%,0%,0.400%,0.300%,0.100%,3.20%
2023-04-02 12:08:20,0%,0%,0%,2.00%,3.30%,2.50%,4.10%
2023-04-02 12:08:30,0%,0%,0%,0.500%,0.800%,0.300%,4.40%
2023-04-02 12:08:40,0%,0%,0%,0.500%,0.300%,0.100%,1.60%
2023-04-02 12:08:50,0%,0%,0%,0.200%,0.700%,0.500%,2.90%
2023-04-02 12:09:00,0%,0%,0%,1.50%,2.70%,1.40%,3.40%
2023-04-02 12:09:10,0%,0%,0%,2.10%,3.50%,1.60%,3.20%
2023-04-02 12:09:20,0%,0%,0%,3.30%,4.30%,3.20%,11.6%
2023-04-02 12:09:30,0%,0%,0%,6.40%,5.20%,5.90%,22.1%
2023-04-02 12:09:40,0%,0%,0%,8.90%,9.10%,8.20%,14.4%
2023-04-02 12:09:50,0%,0%,0%,7.10%,7.50%,4.80%,24.4%
2023-04-02 12:10:00,0%,0%,0%,8.50%,8.60%,6.10%,17.4%
2023-04-02 12:10:10,0%,0%,0%,11.3%,12.4%,7.30%,15.3%
2023-04-02 12:10:20,0%,0%,0%,8.90%,11.3%,6.60%,23.0%
2023-04-02 12:10:30,0%,0%,0%,6.20%,8.30%,5.60%,15.6%
2023-04-02 12:10:40,0%,0%,0%,8.10%,7.90%,7.30%,21.8%
2023-04-02 12:10:50,0%,0%,0%,5.20%,6.20%,4.60%,18.6%
2023-04-02 12:11:00,0%,0%,0%,8.90%,9.40%,6.80%,18.9%
2023-04-02 12:11:10,0%,0%,0%,11.3%,16.6%,8.10%,18.7%
2023-04-02 12:11:20,0%,0%,0%,7.90%,10.4%,7.00%,19.2%
2023-04-02 12:11:30,0%,0%,0%,8.90%,11.0%,6.80%,21.5%
2023-04-02 12:11:40,0%,0%,0%,8.50%,8.30%,6.60%,11.8%
2023-04-02 12:11:50,0%,0%,0%,5.30%,6.50%,4.30%,15.7%
2023-04-02 12:12:00,0%,0%,0%,5.70%,5.70%,5.70%,11.6%
2023-04-02 12:12:10,0%,0%,0%,5.40%,6.00%,6.20%,15.3%
2023-04-02 12:12:20,0%,0%,0%,5.40%,6.60%,4.30%,15.9%
2023-04-02 12:12:30,0%,0%,0%,5.90%,7.10%,6.00%,13.7%
2023-04-02 12:12:40,0%,0%,0%,5.50%,5.50%,5%,18.2%
2023-04-02 12:12:50,0%,0%,0%,4.80%,7.90%,3.50%,10.3%
2023-04-02 12:13:00,0%,0%,0%,7.70%,10.9%,7.90%,11.5%
2023-04-02 12:13:10,0%,0%,0%,8.90%,13.2%,5.10%,12.5%
2023-04-02 12:13:20,0%,0%,0%,6.80%,7.40%,6.30%,14.4%
2023-04-02 12:13:30,0%,0%,0%,3.20%,3.40%,3.90%,14.4%
2023-04-02 12:13:40,0%,0%,0%,7.10%,5.60%,6.20%,15%
2023-04-02 12:13:50,0%,0%,0%,4.30%,4.40%,5.20%,12.9%
2023-04-02 12:14:00,0%,0%,0%,4.00%,3.70%,4.40%,14.1%
2023-04-02 12:14:10,0%,0%,0%,4.70%,6.40%,4.10%,13.1%
2023-04-02 12:14:20,0%,0%,0%,5.60%,7.70%,4.70%,17.4%
2023-04-02 12:14:30,0%,0%,0%,3.70%,4.80%,3.90%,14.7%
2023-04-02 12:14:40,0%,0%,0%,3.60%,5.10%,4.20%,15%
2023-04-02 12:14:50,0%,0%,0%,3.10%,3.60%,3.60%,11.7%
2023-04-02 12:15:00,0%,0%,0%,4.00%,5.20%,3.90%,10%
2023-04-02 12:15:10,0%,0%,0%,6.20%,9.50%,4.90%,15.1%
2023-04-02 12:15:20,0%,0%,0%,5.60%,6.40%,4.00%,13.4%
2023-04-02 12:15:30,0%,0%,0%,5%,6.10%,5.90%,18.5%
2023-04-02 12:15:40,0%,0%,0%,2.70%,4.00%,3.50%,11.5%
2023-04-02 12:15:50,0%,0%,0%,4.10%,5.60%,4.50%,8.70%
2023-04-02 12:16:00,0%,0%,0%,8.90%,9.10%,7.70%,17.6%
2023-04-02 12:16:10,0%,0%,0%,10%,14.7%,9.00%,19.0%
2023-04-02 12:16:20,0%,0%,0%,9.00%,10%,6.80%,24.1%
2023-04-02 12:16:30,0%,0%,0%,9.10%,8.30%,6.50%,17.0%
2023-04-02 12:16:40,0%,0%,0%,5.40%,5.40%,5.90%,22.1%
2023-04-02 12:16:50,0%,0%,0%,6.60%,8.30%,5.40%,20.9%
2023-04-02 12:17:00,0%,0%,0%,7.70%,6.10%,6.20%,21.3%
2023-04-02 12:17:10,0%,0%,0%,5.90%,8.40%,4.10%,23.3%
2023-04-02 12:17:20,0%,0%,0%,9.20%,8.10%,6.80%,23.9%
2023-04-02 12:17:30,0%,0%,0%,5.50%,5.20%,5.60%,15.9%
2023-04-02 12:17:40,0%,0%,0%,7.60%,8.00%,5.90%,15.5%
2023-04-02 12:17:50,0%,0%,0%,7.50%,5.40%,7.10%,20.9%
2023-04-02 12:18:00,0%,0%,0%,6.80%,5%,7.00%,27.3%
2023-04-02 12:18:10,0%,0%,0%,7.60%,8.80%,5.60%,17.9%
2023-04-02 12:18:20,0%,0%,0%,6.30%,5.70%,7.10%,17.5%
2023-04-02 12:18:30,0%,0%,0%,9.70%,6.60%,8.40%,17.9%
2023-04-02 12:18:40,0%,0%,0%,8.00%,5.10%,7.90%,21.5%
2023-04-02 12:18:50,0%,0%,0%,4.80%,5.10%,4.80%,13.9%
2023-04-02 12:19:00,0%,0%,0%,8.50%,7.80%,8.40%,25.9%
2023-04-02 12:19:10,0%,0%,0%,8.60%,9.60%,6.90%,21.0%
2023-04-02 12:19:20,0%,0%,0%,3.00%,4.30%,3.10%,6.40%
2023-04-02 12:19:30,0%,0%,0%,2.40%,3.60%,3.10%,8.20%
2023-04-02 12:19:40,0%,0%,0%,2.90%,3.10%,2.90%,10.9%
2023-04-02 12:19:50,0%,0%,0%,1.30%,2.00%,1.000%,6.50%
2023-04-02 12:20:00,0%,0%,0%,2.70%,2.30%,2.10%,7.40%
2023-04-02 12:20:10,0%,0%,0%,2.20%,3.00%,1.90%,8.50%
2023-04-02 12:20:20,0%,0%,0%,2.70%,4.40%,2.30%,8.50%
2023-04-02 12:20:30,0%,0%,0%,2.70%,3.70%,2.80%,5.80%
2023-04-02 12:20:40,0.1000%,0%,0%,2.50%,3.50%,1.80%,6.30%
2023-04-02 12:20:50,0%,0%,0%,2.90%,4.10%,3.70%,8.50%
2023-04-02 12:21:00,0%,0%,0%,0.800%,0.600%,0.900%,8.60%
2023-04-02 12:21:10,0.100%,0%,0%,2.60%,2.90%,2.70%,9.70%
2023-04-02 12:21:20,0%,0%,0%,1.50%,1.60%,1.90%,6.90%
2023-04-02 12:21:30,0%,0%,0%,3.00%,3.80%,3.80%,10.6%
2023-04-02 12:21:40,0%,0%,0%,1.80%,1.50%,2.60%,3.90%
2023-04-02 12:21:50,0%,0%,0%,1.10%,2.00%,1.70%,4.70%
2023-04-02 12:22:00,0%,0%,0%,3.70%,4.60%,3.40%,8.90%
2023-04-02 12:22:10,0%,0%,0%,2.30%,2.10%,2.20%,9.80%
2023-04-02 12:22:20,0%,0%,0%,3.00%,2.80%,1.90%,8.00%
2023-04-02 12:22:30,0%,0%,0%,2.80%,3.40%,3.70%,7.00%
2023-04-02 12:22:40,0.1000%,0%,0%,2.10%,2.80%,2.00%,10.8%
2023-04-02 12:22:50,0%,0%,0%,1.00%,1.000%,1.60%,5.30%
2023-04-02 12:23:00,0%,0%,0%,1.000%,0.800%,0.900%,6.90%
2023-04-02 12:23:10,0%,0%,0%,2.30%,2.90%,2.00%,6.70%
2023-04-02 12:23:20,0%,0%,0%,2.90%,3.80%,2.90%,8.40%
2023-04-02 12:23:30,0%,0%,0%,1.30%,2.70%,2.30%,7.30%
2023-04-02 12:23:40,0%,0%,0%,1.40%,2.60%,1.60%,1.90%
2023-04-02 12:23:50,0%,0%,0%,2.10%,2.90%,2.40%,2.50%
2023-04-02 12:24:00,0%,0%,0%,0.700%,0.900%,1.10%,3.70%
2023-04-02 12:24:10,0%,0%,0%,2.50%,3.50%,2.60%,5.20%
2023-04-02 12:24:20,0%,0%,0%,0.300%,0.300%,0.600%,4.90%
2023-04-02 12:24:30,0%,0%,0%,0.400%,0.600%,0.600%,5.70%
2023-04-02 12:24:40,0%,0%,0%,1.40%,2.40%,1.50%,4.80%
2023-04-02 12:24:50,0%,0%,0%,1.80%,2.80%,1.60%,2.60%
2023-04-02 12:25:00,0%,0%,0%,3.20%,6.00%,3.60%,3.60%
2023-04-02 12:25:10,0%,0%,0%,2.00%,2.70%,1.20%,6.00%
2023-04-02 12:25:20,0%,0%,0%,1.60%,1.80%,1.30%,5.20%
2023-04-02 12:25:30,0%,0%,0%,1.50%,2.10%,1.70%,3.30%
2023-04-02 12:25:40,0%,0%,0%,1.30%,2.10%,1.80%,3.60%
2023-04-02 12:25:50,0%,0%,0%,1.20%,1.60%,1.70%,3.20%
2023-04-02 12:26:00,0%,0%,0%,1.50%,1.70%,1.50%,3.20%
2023-04-02 12:26:10,0%,0%,0%,3.20%,5.50%,3.10%,4.60%
2023-04-02 12:26:20,0%,0%,0%,3.40%,3.00%,2.10%,5.40%
2023-04-02 12:26:30,0%,0%,0%,6.40%,9.90%,6.60%,16.7%
2023-04-02 12:26:40,0%,0%,0%,5.90%,7.90%,6.10%,15.6%
2023-04-02 12:26:50,0%,0%,0%,6.80%,7.30%,6.50%,21.5%
2023-04-02 12:27:00,0%,0%,0%,4.90%,4.40%,5.20%,16.5%
2023-04-02 12:27:10,0%,0%,0%,6.50%,11.1%,5.10%,14.1%
2023-04-02 12:27:20,0%,0%,0%,6.60%,6.60%,5.90%,17.5%
2023-04-02 12:27:30,0%,0%,0%,7.60%,8.10%,5.40%,14.1%
2023-04-02 12:27:40,0%,0%,0%,9.30%,7.50%,7.50%,19.6%
2023-04-02 12:27:50,0%,0%,0%,5.10%,4.80%,5.50%,16.5%
2023-04-02 12:28:00,0%,0%,0%,7.80%,8.30%,7.50%,14.3%
2023-04-02 12:28:10,0%,0%,0%,4.80%,6.10%,4.60%,18.5%
2023-04-02 12:28:20,0%,0%,0%,5.30%,6.00%,4.40%,16.3%
2023-04-02 12:28:30,0%,0%,0%,5.70%,5.70%,6.30%,12.6%
2023-04-02 12:28:40,0%,0%,0%,9.30%,11.8%,7.00%,9.70%
2023-04-02 12:28:50,0%,0%,0%,8.60%,7.60%,6.90%,16.4%
2023-04-02 12:29:00,0%,0%,0%,3.00%,2.80%,3.60%,12.0%
2023-04-02 12:29:10,0%,0%,0%,2.00%,4.30%,2.60%,2.80%
2023-04-02 12:29:20,0%,0%,0%,1.10%,1.70%,0.800%,1.20%
2023-04-02 12:29:30,0%,0%,0%,0.300%,0.700%,0.400%,1.60%
2023-04-02 12:29:40,0%,0%,0%,1.90%,2.90%,2.20%,3.70%
2023-04-02 12:29:50,0%,0%,0%,0.700%,0.700%,0.600%,1.90%
2023-04-02 12:30:00,0%,0%,0%,1.40%,2.40%,2.10%,3.50%
2023-04-02 12:30:10,0%,0%,0%,0.300%,0.800%,0.300%,4.40%
2023-04-02 12:30:20,0%,0%,0%,1.80%,3.60%,1.50%,3.70%
2023-04-02 12:30:30,0%,0%,0%,0.300%,0.400%,0.200%,2.80%
2023-04-02 12:30:40,0%,0%,0%,0.200%,0.200%,0.500%,3.10%
2023-04-02 12:30:50,0%,0%,0%,1.10%,1.50%,1.20%,2.80%
2023-04-02 12:31:00,0%,0%,0%,1.10%,2.70%,1.40%,1.60%
2023-04-02 12:31:10,0%,0%,0%,0.100%,0.300%,0.100%,0.300%
2023-04-02 12:31:20,0%,0%,0%,0.700%,1.40%,0.700%,2.50%
2023-04-02 12:31:30,0%,0%,0%,0.200%,0.500%,0.400%,1.60%
2023-04-02 12:31:40,0%,0%,0%,0.500%,0.800%,0.300%,0.800%
2023-04-02 12:31:50,0%,0%,0%,0.400%,0.600%,0.900%,1.60%
2023-04-02 12:32:00,0%,0%,0%,1.20%,1.20%,0.800%,2.60%
2023-04-02 12:32:10,0%,0%,0%,0.600%,1.70%,1.000%,3.90%
2023-04-02 12:32:20,0%,0%,0%,0.100%,0.200%,0.200%,0.300%
2023-04-02 12:32:30,0%,0%,0%,0.900%,1.10%,0.800%,2.50%
2023-04-02 12:32:40,0%,0%,0%,0.600%,1.20%,0.900%,2.60%
2023-04-02 12:32:50,0%,0%,0%,0.1000%,0.200%,0.300%,1.60%
2023-04-02 12:33:00,0%,0%,0%,0.200%,0.200%,0.500%,3.00%
2023-04-02 12:33:10,0%,0%,0%,0.700%,1.10%,0.700%,2.20%
2023-04-02 12:33:20,0%,0%,0%,0.800%,1.80%,0.800%,1.20%
2023-04-02 12:33:30,0%,0%,0%,1.20%,2.00%,1.30%,1.10%
2023-04-02 12:33:40,0%,0%,0%,0.600%,1.000%,0.300%,0.500%
2023-04-02 12:33:50,0%,0%,0%,0.100%,0.300%,0.200%,1.60%
2023-04-02 12:34:00,0%,0%,0%,0.100%,0.300%,0%,1.40%
2023-04-02 12:34:10,0%,0%,0%,1.000%,2.10%,1.30%,3.30%
2023-04-02 12:34:20,0%,0%,0%,1.000%,1.40%,0.900%,1.90%
2023-04-02 12:34:30,0%,0%,0%,0.900%,1.50%,1.000%,2.20%
2023-04-02 12:34:40,0%,0%,0%,0.400%,0.600%,0.500%,2.00%
2023-04-02 12:34:50,0%,0%,0%,1.40%,1.60%,1.30%,1.60%
2023-04-02 12:35:00,0%,0%,0%,0.500%,0.400%,0.400%,3.00%
2023-04-02 12:35:10,0%,0%,0%,0.200%,0.300%,0.200%,1.70%
2023-04-02 12:35:20,0%,0%,0%,0.200%,0.300%,0.200%,3.20%
2023-04-02 12:35:30,0%,0%,0%,2.20%,3.90%,1.90%,3.70%
2023-04-02 12:35:40,0%,0%,0%,0.600%,0.700%,0.400%,3.00%
2023-04-02 12:35:50,0%,0%,0%,0%,0.200%,0.100%,0.100%
2023-04-02 12:36:00,0%,0%,0%,1.30%,1.90%,0.800%,1.000%
2023-04-02 12:36:10,0%,0%,0%,0%,0.300%,0.1000%,0.300%
2023-04-02 12:36:20,0%,0%,0%,0.800%,2.10%,1.40%,1.20%
2023-04-02 12:36:30,0%,0%,0%,0%,0.100%,0.1000%,0.200%
2023-04-02 12:36:40,0%,0%,0%,0.400%,0.600%,0.700%,1.80%
2023-04-02 12:36:50,0%,0%,0%,0%,0.200%,0.200%,1.70%
2023-04-02 12:37:00,0%,0%,0%,0.400%,1.000%,0.700%,1.000%
2023-04-02 12:37:10,0%,0%,0%,0.200%,0.800%,0.300%,3.40%
2023-04-02 12:37:20,0%,0%,0%,0.400%,0.500%,0.400%,0.500%
2023-04-02 12:37:30,0%,0%,0%,1.10%,1.40%,1.50%,1.70%
2023-04-02 12:37:40,0%,0%,0%,0%,0.100%,0.1000%,0.300%
2023-04-02 12:37:50,0%,0%,0%,0.600%,0.500%,0.700%,0.900%
