"Time","iowait","irq","nice","softirq","steal","system","user"
2023-04-02 12:38:00,0%,0%,0%,0.700%,0.800%,0.800%,2.10%
2023-04-02 12:38:10,0%,0%,0%,0.1000%,0.100%,0.300%,1.60%
2023-04-02 12:38:20,0%,0%,0%,2.20%,3.50%,3.00%,2.90%
2023-04-02 12:38:30,0%,0%,0%,1.20%,2.10%,1.30%,1.50%
2023-04-02 12:38:40,0%,0%,0%,2.90%,6.00%,3.00%,3.20%
2023-04-02 12:38:50,0%,0%,0%,0.700%,0.700%,0.600%,0.900%
2023-04-02 12:39:00,0%,0%,0%,4.30%,6.90%,4.00%,8.30%
2023-04-02 12:39:10,0%,0%,0%,3.00%,4.60%,3.20%,6.10%
2023-04-02 12:39:20,0%,0%,0%,1.30%,2.60%,2.10%,6.70%
2023-04-02 12:39:30,0%,0%,0%,2.10%,2.10%,2.40%,6.60%
2023-04-02 12:39:40,0%,0%,0%,1.70%,2.00%,1.50%,7.90%
2023-04-02 12:39:50,0%,0%,0%,3.10%,4.20%,3.40%,7.10%
2023-04-02 12:40:00,0%,0%,0%,0.800%,1.30%,0.700%,3.60%
2023-04-02 12:40:10,0%,0%,0%,6.10%,10.8%,4.20%,6.20%
2023-04-02 12:40:20,0%,0%,0%,3.40%,4.90%,3.50%,5.40%
2023-04-02 12:40:30,0%,0%,0%,3.60%,4.60%,2.90%,8.80%
2023-04-02 12:40:40,0%,0%,0%,3.20%,3.00%,4.00%,6.60%
2023-04-02 12:40:50,0%,0%,0%,3.90%,5.10%,4.30%,8.70%
2023-04-02 12:41:00,0%,0%,0%,3.00%,3.60%,3.50%,10%
2023-04-02 12:41:10,0%,0%,0%,2.00%,2.30%,2.70%,10.6%
2023-04-02 12:41:20,0%,0%,0%,3.00%,4.60%,3.20%,8.20%
2023-04-02 12:41:30,0%,0%,0%,3.00%,4.00%,3.80%,7.60%
2023-04-02 12:41:40,0%,0%,0%,2.80%,3.80%,2.10%,4.00%
2023-04-02 12:41:50,0%,0%,0%,3.30%,4.40%,3.20%,7.40%
2023-04-02 12:42:00,0%,0%,0%,1.10%,1.80%,1.60%,5.70%
2023-04-02 12:42:10,0%,0%,0%,3.50%,4.80%,3.00%,3.60%
2023-04-02 12:42:20,0%,0%,0%,3.40%,3.60%,5.20%,4.50%
2023-04-02 12:42:30,0%,0%,0%,3.40%,4.40%,4.70%,6.10%
2023-04-02 12:42:40,0%,0%,0%,4.20%,4.00%,3.90%,9.90%
2023-04-02 12:42:50,0%,0%,0%,4.10%,4.40%,5.80%,8.60%
2023-04-02 12:43:00,0%,0%,0%,3.70%,6.30%,3.50%,13.2%
2023-04-02 12:43:10,0%,0%,0%,5.90%,9.10%,4.20%,8.80%
2023-04-02 12:43:20,0%,0%,0%,3.30%,5.20%,4.40%,10%
2023-04-02 12:43:30,0%,0%,0%,4.00%,4.40%,4.70%,8.30%
2023-04-02 12:43:40,0%,0%,0%,5.70%,5.80%,5.60%,6.90%
2023-04-02 12:43:50,0%,0%,0%,3.00%,2.60%,2.30%,10.1%
2023-04-02 12:44:00,0%,0%,0%,2.70%,3.30%,3.10%,5%
2023-04-02 12:44:10,0%,0%,0%,3.10%,4.40%,3.80%,8.50%
2023-04-02 12:44:20,0%,0%,0%,3.80%,4.10%,3.60%,10%
2023-04-02 12:44:30,0%,0%,0%,3.30%,3.80%,4.30%,6.80%
2023-04-02 12:44:40,0%,0%,0%,4.10%,6.30%,3.90%,9.80%
2023-04-02 12:44:50,0%,0%,0%,6.50%,9.00%,6.70%,8.20%
2023-04-02 12:45:00,0%,0%,0%,2.50%,2.50%,3.20%,8.00%
2023-04-02 12:45:10,0%,0%,0%,5.10%,9.00%,4.80%,4.70%
2023-04-02 12:45:20,0%,0%,0%,6.60%,7.90%,6.20%,11.1%
2023-04-02 12:45:30,0%,0%,0%,6.10%,8.00%,5.60%,6.50%
2023-04-02 12:45:40,0%,0%,0%,4.40%,4.10%,4.20%,9.10%
2023-04-02 12:45:50,0%,0%,0%,4.10%,4.90%,3.60%,11.2%
2023-04-02 12:46:00,0%,0%,0%,1.90%,2.90%,2.00%,8.10%
2023-04-02 12:46:10,0%,0%,0%,1.80%,3.30%,1.50%,9.00%
2023-04-02 12:46:20,0%,0%,0%,4.70%,6.40%,6.50%,9.30%
2023-04-02 12:46:30,0%,0%,0%,1.60%,1.80%,1.40%,8.90%
2023-04-02 12:46:40,0%,0%,0%,1.50%,1.70%,1.80%,11.7%
2023-04-02 12:46:50,0%,0%,0%,5.10%,5.70%,6.00%,16.7%
2023-04-02 12:47:00,0%,0%,0%,4.60%,5.10%,4.90%,16.0%
2023-04-02 12:47:10,0%,0%,0%,6.00%,8.00%,6.20%,19.3%
2023-04-02 12:47:20,0%,0%,0%,7.40%,8.70%,6.90%,15.9%
2023-04-02 12:47:30,0%,0%,0%,6.20%,7.40%,3.90%,12.9%
2023-04-02 12:47:40,0%,0%,0%,5.60%,5.50%,5.30%,19.7%
2023-04-02 12:47:50,0%,0%,0%,7.40%,6.80%,6.00%,18.3%
2023-04-02 12:48:00,0%,0%,0%,6.20%,6.20%,6.40%,12.7%
2023-04-02 12:48:10,0%,0%,0%,6.10%,6.60%,5.30%,17.0%
2023-04-02 12:48:20,0%,0%,0%,6.70%,6.80%,7.70%,18.6%
2023-04-02 12:48:30,0%,0%,0%,8.50%,5.60%,7.20%,13.9%
2023-04-02 12:48:40,0%,0%,0%,7.20%,6.20%,8.20%,18.9%
2023-04-02 12:48:50,0%,0%,0%,4.60%,4.90%,5.20%,15.8%
2023-04-02 12:49:00,0%,0%,0%,6.00%,6.30%,6.00%,21.5%
2023-04-02 12:49:10,0%,0%,0%,7.20%,8.60%,7.10%,17.8%
2023-04-02 12:49:20,0%,0%,0%,7.20%,8.50%,7.40%,21.6%
2023-04-02 12:49:30,0%,0%,0%,8.20%,4.60%,7.10%,22.3%
2023-04-02 12:49:40,0%,0%,0%,8.40%,4.40%,7.60%,27.1%
2023-04-02 12:49:50,0%,0%,0%,10.4%,4.50%,8.10%,24.0%
2023-04-02 12:50:00,0%,0%,0%,8.60%,5%,9.80%,28.2%
2023-04-02 12:50:10,0%,0%,0%,7.90%,10.2%,4.80%,11.5%
2023-04-02 12:50:20,0%,0%,0%,7.10%,9.80%,5.40%,7.30%
2023-04-02 12:50:30,0%,0%,0%,6.80%,7.40%,6.30%,12.4%
2023-04-02 12:50:40,0%,0%,0%,8.30%,7.70%,8.10%,20.9%
2023-04-02 12:50:50,0%,0%,0%,7.90%,6.80%,7.50%,9.60%
2023-04-02 12:51:00,0%,0%,0%,8.30%,6.50%,7.50%,18.1%
2023-04-02 12:51:10,0%,0%,0%,8.30%,8.20%,7.20%,21.9%
2023-04-02 12:51:20,0%,0%,0%,6.90%,6.00%,6.20%,7.10%
2023-04-02 12:51:30,0%,0%,0%,7.50%,4.40%,7.20%,19.5%
2023-04-02 12:51:40,0%,0%,0%,8.80%,6.80%,7.10%,21.5%
2023-04-02 12:51:50,0%,0%,0%,9.20%,6.40%,7.90%,21.8%
2023-04-02 12:52:00,0%,0%,0%,8.00%,6.50%,7.20%,26.5%
2023-04-02 12:52:10,0%,0%,0%,2.90%,3.40%,2.50%,4.20%
2023-04-02 12:52:20,0%,0%,0%,0.200%,0.300%,0.300%,3.10%
2023-04-02 12:52:30,0%,0%,0%,0.100%,0.300%,0.1000%,1.30%
2023-04-02 12:52:40,0%,0%,0%,0.800%,1.40%,1.50%,2.50%
2023-04-02 12:52:50,0%,0%,0%,1.20%,1.90%,1.60%,1.40%
2023-04-02 12:53:00,0%,0%,0%,1.50%,2.40%,1.10%,1.60%
2023-04-02 12:53:10,0%,0%,0%,1.30%,1.90%,1.10%,1.90%
2023-04-02 12:53:20,0%,0%,0%,0.200%,0.500%,0.1000%,1.60%
2023-04-02 12:53:30,0%,0%,0%,1.000%,1.80%,1.00%,3.10%
2023-04-02 12:53:40,0%,0%,0%,1.80%,2.10%,1.50%,3.50%
2023-04-02 12:53:50,0%,0%,0%,2.40%,3.20%,2.50%,3.80%
2023-04-02 12:54:00,0%,0%,0%,3.10%,4.70%,2.10%,3.70%
2023-04-02 12:54:10,0%,0%,0%,1.20%,1.80%,1.20%,2.10%
2023-04-02 12:54:20,0%,0%,0%,0.300%,0.600%,0.500%,4.60%
2023-04-02 12:54:30,0%,0%,0%,0.300%,0.100%,0.400%,1.30%
2023-04-02 12:54:40,0%,0%,0%,0.400%,0.800%,0.500%,2.50%
2023-04-02 12:54:50,0%,0%,0%,0%,0.200%,0.200%,1.60%
2023-04-02 12:55:00,0%,0%,0%,1.30%,2.00%,1.60%,2.30%
2023-04-02 12:55:10,0%,0%,0%,0.400%,0.500%,0.300%,4.90%
2023-04-02 12:55:20,0%,0%,0%,1.10%,1.70%,1.30%,2.40%
2023-04-02 12:55:30,0%,0%,0%,1.10%,1.40%,1.30%,2.40%
2023-04-02 12:55:40,0%,0%,0%,1.20%,2.00%,1.80%,1.70%
2023-04-02 12:55:50,0%,0%,0%,0.900%,1.10%,0.600%,1.80%
2023-04-02 12:56:00,0%,0%,0%,2.60%,3.60%,2.70%,10.6%
2023-04-02 12:56:10,0%,0%,0%,4.40%,7.20%,4.30%,11.8%
2023-04-02 12:56:20,0%,0%,0%,5.20%,8.20%,4.30%,9.70%
2023-04-02 12:56:30,0%,0%,0%,4.70%,5.60%,3.80%,6.00%
2023-04-02 12:56:40,0%,0%,0%,4.60%,7.20%,2.90%,4.30%
2023-04-02 12:56:50,0%,0%,0%,5.10%,5.60%,3.50%,6.80%
2023-04-02 12:57:00,0%,0%,0%,6.80%,7.10%,4.50%,13.5%
2023-04-02 12:57:10,0%,0%,0%,6.10%,5.20%,4.10%,6.60%
2023-04-02 12:57:20,0%,0%,0%,5.30%,4.60%,3.60%,6.20%
2023-04-02 12:57:30,0%,0%,0%,8.60%,7.40%,5.60%,8.50%
2023-04-02 12:57:40,0%,0%,0%,2.40%,3.20%,3.20%,8.70%
2023-04-02 12:57:50,0%,0%,0%,3.80%,5.70%,3.60%,6.30%
2023-04-02 12:58:00,0%,0%,0%,4.00%,5.30%,4.00%,8.40%
2023-04-02 12:58:10,0%,0%,0%,9.40%,13.0%,6.70%,12.9%
2023-04-02 12:58:20,0%,0%,0%,6.60%,7.30%,6.10%,13.6%
2023-04-02 12:58:30,0%,0%,0%,2.00%,3.60%,1.90%,9.40%
2023-04-02 12:58:40,0%,0%,0%,7.00%,8.60%,5.80%,12.7%
2023-04-02 12:58:50,0%,0%,0%,5.10%,6.70%,4.20%,9.10%
2023-04-02 12:59:00,0%,0%,0%,4.70%,6.30%,5.40%,13.2%
2023-04-02 12:59:10,0%,0%,0%,2.60%,4.10%,2.60%,9.90%
2023-04-02 12:59:20,0%,0%,0%,2.60%,3.50%,3.30%,14.5%
2023-04-02 12:59:30,0%,0%,0%,3.90%,3.80%,3.80%,11.3%
2023-04-02 12:59:40,0%,0%,0%,6.80%,7.30%,7.40%,15.4%
2023-04-02 12:59:50,0%,0%,0%,5.60%,7.00%,5.80%,12.0%
2023-04-02 13:00:00,0%,0%,0%,2.20%,2.10%,2.30%,11.6%
2023-04-02 13:00:10,0%,0%,0%,2.00%,4.40%,1.30%,6.50%
2023-04-02 13:00:20,0%,0%,0%,1.50%,2.70%,1.30%,2.50%
2023-04-02 13:00:30,0%,0%,0%,3.90%,4.90%,2.90%,4.60%
2023-04-02 13:00:40,0%,0%,0%,2.40%,3.30%,1.70%,6.00%
2023-04-02 13:00:50,0%,0%,0%,1.90%,3.10%,1.60%,4.60%
2023-04-02 13:01:00,0%,0%,0%,6.40%,10.5%,5.30%,5.20%
2023-04-02 13:01:10,0%,0%,0%,0.700%,1.20%,0.300%,3.30%
2023-04-02 13:01:20,0%,0%,0%,1.50%,3.10%,1.10%,3.00%
2023-04-02 13:01:30,0%,0%,0%,0.300%,0.700%,0.700%,0.500%
2023-04-02 13:01:40,0%,0%,0%,0%,0.300%,0.200%,1.90%
2023-04-02 13:01:50,0%,0%,0%,0.1000%,0.200%,0.200%,1.10%
2023-04-02 13:02:00,0%,0%,0%,0%,0.100%,0.100%,0.200%
2023-04-02 13:02:10,0%,0%,0%,2.00%,2.50%,1.10%,1.70%
2023-04-02 13:02:20,0%,0%,0%,0.500%,0.600%,0.400%,0.700%
2023-04-02 13:02:30,0%,0%,0%,0.900%,1.30%,0.900%,1.00%
2023-04-02 13:02:40,0%,0%,0%,0.600%,0.900%,0.600%,2.20%
2023-04-02 13:02:50,0%,0%,0%,0.700%,1.30%,0.400%,2.20%
2023-04-02 13:03:00,0%,0%,0%,0.700%,0.800%,0.700%,1.80%
2023-04-02 13:03:10,0%,0%,0%,0.200%,0.300%,0.200%,0.400%
2023-04-02 13:03:20,0%,0%,0%,1.20%,1.50%,0.900%,2.90%
2023-04-02 13:03:30,0%,0%,0%,0.1000%,0.200%,0.300%,1.90%
2023-04-02 13:03:40,0%,0%,0%,0.500%,0.800%,0.600%,1.10%
2023-04-02 13:03:50,0%,0%,0%,0.1000%,0.300%,0.200%,1.70%
2023-04-02 13:04:00,0%,0%,0%,0.400%,0.500%,0.500%,0.400%
2023-04-02 13:04:10,0%,0%,0%,1.00%,1.40%,0.600%,3.40%
2023-04-02 13:04:20,0%,0%,0%,1.30%,1.80%,1.10%,5.30%
2023-04-02 13:04:30,0%,0%,0%,0.700%,0.600%,0.600%,4.90%
2023-04-02 13:04:40,0%,0%,0%,2.40%,3.20%,2.40%,4.50%
2023-04-02 13:04:50,0%,0%,0%,1.80%,2.80%,1.80%,5%
2023-04-02 13:05:00,0%,0%,0%,0.400%,0.500%,0.700%,3.50%
2023-04-02 13:05:10,0%,0%,0%,1.20%,2.20%,1.20%,8.00%
2023-04-02 13:05:20,0%,0%,0%,2.00%,2.60%,2.00%,7.20%
2023-04-02 13:05:30,0%,0%,0%,3.00%,4.70%,3.20%,10.2%
2023-04-02 13:05:40,0%,0%,0%,1.000%,1.20%,1.20%,5%
2023-04-02 13:05:50,0%,0%,0%,2.30%,3.20%,3.10%,10.5%
2023-04-02 13:06:00,0%,0%,0%,3.70%,4.40%,3.00%,5.10%
2023-04-02 13:06:10,0%,0%,0%,2.70%,3.50%,2.30%,8.20%
2023-04-02 13:06:20,0%,0%,0%,3.60%,3.70%,4.30%,9.60%
2023-04-02 13:06:30,0%,0%,0%,2.90%,3.40%,3.60%,9.10%
2023-04-02 13:06:40,0%,0%,0%,3.90%,4.80%,3.30%,12.1%
2023-04-02 13:06:50,0%,0%,0%,3.10%,3.60%,3.20%,10.9%
2023-04-02 13:07:00,0%,0%,0%,4.60%,6.10%,4.50%,9.40%
2023-04-02 13:07:10,0%,0%,0%,5.20%,7.10%,4.70%,7.30%
2023-04-02 13:07:20,0%,0%,0%,4.00%,5.80%,5%,10.7%
2023-04-02 13:07:30,0%,0%,0%,4.30%,4.90%,4.40%,7.50%
2023-04-02 13:07:40,0%,0%,0%,3.00%,3.00%,2.50%,14.3%
2023-04-02 13:07:50,0%,0%,0%,4.60%,4.50%,4.00%,11.1%
2023-04-02 13:08:00,0%,0%,0%,4.80%,5.40%,5.30%,13.7%
2023-04-02 13:08:10,0%,0%,0%,4.40%,4.90%,3.70%,11.0%
2023-04-02 13:08:20,0%,0%,0%,6.30%,7.70%,6.00%,14.8%
2023-04-02 13:08:30,0%,0%,0%,1.80%,1.70%,1.30%,8.10%
2023-04-02 13:08:40,0%,0%,0%,3.50%,5.90%,4.00%,13.7%
2023-04-02 13:08:50,0%,0%,0%,3.00%,3.40%,3.50%,7.60%
2023-04-02 13:09:00,0%,0%,0%,1.70%,2.00%,1.80%,10.5%
2023-04-02 13:09:10,0%,0%,0%,3.80%,7.10%,3.50%,9.30%
2023-04-02 13:09:20,0%,0%,0%,4.00%,5.60%,3.10%,10.1%
2023-04-02 13:09:30,0%,0%,0%,2.70%,3.30%,2.70%,7.40%
2023-04-02 13:09:40,0%,0%,0%,3.40%,4.70%,3.90%,14.9%
2023-04-02 13:09:50,0%,0%,0%,5.50%,7.30%,3.60%,5.60%
2023-04-02 13:10:00,0%,0%,0%,6.70%,7.00%,6.30%,8.10%
2023-04-02 13:10:10,0%,0%,0%,3.70%,6.30%,3.00%,12.7%
2023-04-02 13:10:20,0%,0%,0%,5.60%,9.30%,5.90%,12.4%
2023-04-02 13:10:30,0%,0%,0%,4.00%,4.70%,3.60%,14.4%
2023-04-02 13:10:40,0%,0%,0%,5.80%,6.50%,5.40%,5.60%
2023-04-02 13:10:50,0%,0%,0%,4.70%,6.30%,4.80%,9.30%
2023-04-02 13:11:00,0%,0%,0%,3.40%,5.50%,4.30%,8.50%
2023-04-02 13:11:10,0%,0%,0%,4.20%,5.80%,4.80%,7.00%
2023-04-02 13:11:20,0%,0%,0%,4.00%,6.80%,4.30%,7.30%
2023-04-02 13:11:30,0%,0%,0%,1.70%,1.90%,1.80%,5.50%
2023-04-02 13:11:40,0%,0%,0%,2.40%,2.90%,2.00%,7.70%
2023-04-02 13:11:50,0%,0%,0%,0%,0.200%,0.200%,1.60%
2023-04-02 13:12:00,0%,0%,0%,3.90%,5.20%,4.20%,6.80%
2023-04-02 13:12:10,0%,0%,0%,2.20%,3.50%,2.40%,5.90%
2023-04-02 13:12:20,0%,0%,0%,3.90%,3.70%,5.40%,8.40%
2023-04-02 13:12:30,0%,0%,0%,2.30%,3.10%,1.80%,5.20%
2023-04-02 13:12:40,0%,0%,0%,3.30%,3.50%,4.60%,5.70%
2023-04-02 13:12:50,0%,0%,0%,1.30%,1.30%,1.40%,8.60%
2023-04-02 13:13:00,0%,0%,0%,2.20%,3.20%,1.70%,6.10%
2023-04-02 13:13:10,0%,0%,0%,4.00%,6.20%,3.20%,7.20%
2023-04-02 13:13:20,0%,0%,0%,2.60%,3.40%,1.80%,7.20%
2023-04-02 13:13:30,0%,0%,0%,2.50%,3.20%,2.80%,9.90%
2023-04-02 13:13:40,0%,0%,0%,3.60%,4.60%,5%,9.40%
2023-04-02 13:13:50,0%,0%,0%,2.70%,4.10%,2.80%,5.80%
2023-04-02 13:14:00,0%,0%,0%,4.70%,5.90%,4.30%,8.90%
2023-04-02 13:14:10,0%,0%,0%,3.40%,4.80%,3.40%,7.80%
2023-04-02 13:14:20,0%,0%,0%,5%,7.10%,5.30%,10.5%
2023-04-02 13:14:30,0%,0%,0%,3.00%,3.70%,3.00%,15.6%
2023-04-02 13:14:40,0%,0%,0%,3.60%,4.60%,4.50%,13.7%
2023-04-02 13:14:50,0%,0%,0%,6.40%,5.50%,5.50%,10.3%
2023-04-02 13:15:00,0%,0%,0%,4.60%,4.60%,5.20%,10.2%
2023-04-02 13:15:10,0%,0%,0%,5.50%,8.10%,5.50%,10.1%
2023-04-02 13:15:20,0%,0%,0%,4.20%,5.80%,4.50%,13.2%
2023-04-02 13:15:30,0%,0%,0%,2.10%,2.90%,2.60%,11.4%
2023-04-02 13:15:40,0.1000%,0%,0%,2.40%,2.80%,3.10%,16.8%
2023-04-02 13:15:50,0%,0%,0%,5.10%,7.90%,5.90%,10.9%
2023-04-02 13:16:00,0%,0%,0%,4.30%,6.50%,4.50%,12.9%
2023-04-02 13:16:10,0.100%,0%,0%,3.10%,4.70%,2.70%,10%
2023-04-02 13:16:20,0%,0%,0%,4.30%,7.40%,4.20%,14.1%
2023-04-02 13:16:30,0%,0%,0%,1.80%,2.60%,1.60%,12.9%
2023-04-02 13:16:40,0.1000%,0%,0%,2.00%,2.70%,2.20%,11.1%
2023-04-02 13:16:50,0%,0%,0%,2.70%,3.50%,1.90%,11.8%
2023-04-02 13:17:00,0%,0%,0%,3.60%,6.30%,4.00%,4.60%
2023-04-02 13:17:10,0%,0%,0%,3.20%,6.50%,2.90%,11.0%
2023-04-02 13:17:20,0%,0%,0%,4.80%,8.00%,5.50%,10.8%
2023-04-02 13:17:30,0%,0%,0%,4.10%,6.30%,3.50%,13.8%
2023-04-02 13:17:40,0.1000%,0%,0%,5.80%,7.80%,5.90%,20.6%
2023-04-02 13:17:50,0%,0%,0%,6.80%,9.00%,6.30%,7.60%
2023-04-02 13:18:00,0%,0%,0%,4.80%,4.50%,4.70%,6.50%
2023-04-02 13:18:10,0%,0%,0%,7.10%,8.40%,4.50%,9.30%

