"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit"
2023-04-02 11:18:10,5.20 kB/s,0 kB/s,5.60 kB/s,54.9 kB/s,0 kB/s,6.60 kB/s,6.60 kB/s,0 kB/s,5.40 kB/s,952 kB/s,0 kB/s,6.60 kB/s
2023-04-02 11:18:20,8 kB/s,0 kB/s,56.5 kB/s,65.7 kB/s,0 kB/s,10.8 kB/s,10.8 kB/s,0 kB/s,288 kB/s,962 kB/s,0 kB/s,10.8 kB/s
2023-04-02 11:18:30,215 MB/s,0 kB/s,0 kB/s,598 MB/s,0 kB/s,216 MB/s,598 MB/s,0 kB/s,0 kB/s,217 MB/s,0 kB/s,598 MB/s
2023-04-02 11:18:40,5.04 GB/s,0 kB/s,0 kB/s,2.78 GB/s,0 kB/s,5.06 GB/s,2.78 GB/s,0 kB/s,0 kB/s,5.06 GB/s,0 kB/s,2.78 GB/s
2023-04-02 11:18:50,2.82 GB/s,0 kB/s,0 kB/s,1.83 GB/s,0 kB/s,2.83 GB/s,1.83 GB/s,0 kB/s,0 kB/s,2.83 GB/s,0 kB/s,1.83 GB/s
2023-04-02 11:19:00,4.83 GB/s,0 kB/s,0 kB/s,3.25 GB/s,0 kB/s,4.84 GB/s,3.25 GB/s,0 kB/s,0 kB/s,4.84 GB/s,0 kB/s,3.25 GB/s
2023-04-02 11:19:10,3.18 GB/s,0 kB/s,5.60 kB/s,1.81 GB/s,0 kB/s,3.19 GB/s,1.80 GB/s,0 kB/s,5.40 kB/s,3.20 GB/s,0 kB/s,1.80 GB/s
2023-04-02 11:19:20,4.21 GB/s,0 kB/s,83 kB/s,2.63 GB/s,0 kB/s,4.22 GB/s,2.63 GB/s,0 kB/s,77.4 kB/s,4.22 GB/s,0 kB/s,2.63 GB/s
2023-04-02 11:19:30,2.23 GB/s,0 kB/s,11.2 kB/s,1.47 GB/s,0 kB/s,2.24 GB/s,1.47 GB/s,0 kB/s,5.40 kB/s,2.24 GB/s,0 kB/s,1.47 GB/s
2023-04-02 11:19:40,3.59 GB/s,0 kB/s,5.80 kB/s,2.22 GB/s,0 kB/s,3.60 GB/s,2.22 GB/s,0 kB/s,5.40 kB/s,3.60 GB/s,0 kB/s,2.22 GB/s
2023-04-02 11:19:50,4.27 GB/s,0 kB/s,28.2 kB/s,2.93 GB/s,0 kB/s,4.29 GB/s,2.93 GB/s,0 kB/s,21.6 kB/s,4.29 GB/s,0 kB/s,2.93 GB/s
2023-04-02 11:20:00,2.84 GB/s,0 kB/s,11.6 kB/s,1.55 GB/s,0 kB/s,2.85 GB/s,1.55 GB/s,0 kB/s,4.20 kB/s,2.85 GB/s,0 kB/s,1.55 GB/s
2023-04-02 11:20:10,4.14 GB/s,0 kB/s,0 kB/s,2.56 GB/s,0 kB/s,4.14 GB/s,2.56 GB/s,0 kB/s,0 kB/s,4.14 GB/s,0 kB/s,2.56 GB/s
2023-04-02 11:20:20,3.03 GB/s,0 kB/s,67.7 kB/s,1.97 GB/s,0 kB/s,3.04 GB/s,1.97 GB/s,0 kB/s,298 kB/s,3.04 GB/s,0 kB/s,1.97 GB/s
2023-04-02 11:20:30,4.39 GB/s,0 kB/s,0 kB/s,2.73 GB/s,0 kB/s,4.40 GB/s,2.73 GB/s,0 kB/s,0 kB/s,4.40 GB/s,0 kB/s,2.73 GB/s
2023-04-02 11:20:40,3.86 GB/s,0 kB/s,5.80 kB/s,2.52 GB/s,0 kB/s,3.87 GB/s,2.52 GB/s,0 kB/s,5.40 kB/s,3.87 GB/s,0 kB/s,2.52 GB/s
2023-04-02 11:20:50,4.43 GB/s,0 kB/s,5.60 kB/s,2.67 GB/s,0 kB/s,4.44 GB/s,2.67 GB/s,0 kB/s,5.40 kB/s,4.44 GB/s,0 kB/s,2.67 GB/s
2023-04-02 11:21:00,2.08 GB/s,0 kB/s,51.7 kB/s,1.32 GB/s,0 kB/s,2.08 GB/s,1.32 GB/s,0 kB/s,54.3 kB/s,2.09 GB/s,0 kB/s,1.32 GB/s
2023-04-02 11:21:10,1.87 GB/s,0 kB/s,11.6 kB/s,1.34 GB/s,0 kB/s,1.88 GB/s,1.34 GB/s,0 kB/s,9.60 kB/s,1.89 GB/s,0 kB/s,1.34 GB/s
2023-04-02 11:21:20,2.43 GB/s,0 kB/s,5.80 kB/s,1.53 GB/s,0 kB/s,2.45 GB/s,1.53 GB/s,0 kB/s,5.40 kB/s,2.45 GB/s,0 kB/s,1.53 GB/s
2023-04-02 11:21:30,1.18 GB/s,0 kB/s,0 kB/s,770 MB/s,0 kB/s,1.19 GB/s,770 MB/s,0 kB/s,0 kB/s,1.19 GB/s,0 kB/s,770 MB/s
2023-04-02 11:21:40,2.26 GB/s,0 kB/s,11.2 kB/s,1.45 GB/s,0 kB/s,2.27 GB/s,1.45 GB/s,0 kB/s,5.40 kB/s,2.27 GB/s,0 kB/s,1.45 GB/s
2023-04-02 11:21:50,1.68 GB/s,0 kB/s,17.2 kB/s,1.07 GB/s,0 kB/s,1.69 GB/s,1.07 GB/s,0 kB/s,15 kB/s,1.69 GB/s,0 kB/s,1.07 GB/s
2023-04-02 11:22:00,1.67 GB/s,0 kB/s,0 kB/s,1.08 GB/s,0 kB/s,1.68 GB/s,1.08 GB/s,0 kB/s,0 kB/s,1.68 GB/s,0 kB/s,1.08 GB/s
2023-04-02 11:22:10,626 MB/s,0 kB/s,11.2 kB/s,425 MB/s,0 kB/s,632 MB/s,425 MB/s,0 kB/s,5.40 kB/s,632 MB/s,0 kB/s,425 MB/s
2023-04-02 11:22:20,1.88 GB/s,0 kB/s,107 kB/s,1.19 GB/s,0 kB/s,1.88 GB/s,1.19 GB/s,0 kB/s,334 kB/s,1.88 GB/s,0 kB/s,1.19 GB/s
2023-04-02 11:22:30,1.75 GB/s,0 kB/s,58.8 kB/s,1.14 GB/s,0 kB/s,1.76 GB/s,1.14 GB/s,0 kB/s,58.8 kB/s,1.76 GB/s,0 kB/s,1.14 GB/s
2023-04-02 11:22:40,2.44 GB/s,0 kB/s,22.4 kB/s,1.52 GB/s,0 kB/s,2.45 GB/s,1.52 GB/s,0 kB/s,16.2 kB/s,2.45 GB/s,0 kB/s,1.52 GB/s
2023-04-02 11:22:50,2.05 GB/s,0 kB/s,0 kB/s,1.29 GB/s,0 kB/s,2.06 GB/s,1.29 GB/s,0 kB/s,0 kB/s,2.06 GB/s,0 kB/s,1.29 GB/s
2023-04-02 11:23:00,1.65 GB/s,0 kB/s,0 kB/s,1.02 GB/s,0 kB/s,1.65 GB/s,1.02 GB/s,0 kB/s,0 kB/s,1.65 GB/s,0 kB/s,1.02 GB/s
2023-04-02 11:23:10,1.42 GB/s,0 kB/s,17.2 kB/s,1.23 GB/s,0 kB/s,1.42 GB/s,1.23 GB/s,0 kB/s,9.60 kB/s,1.43 GB/s,0 kB/s,1.23 GB/s
2023-04-02 11:23:20,3.48 GB/s,0 kB/s,11.6 kB/s,1.81 GB/s,0 kB/s,3.48 GB/s,1.81 GB/s,0 kB/s,9.60 kB/s,3.48 GB/s,0 kB/s,1.81 GB/s
2023-04-02 11:23:30,2.05 GB/s,0 kB/s,5.80 kB/s,1.31 GB/s,0 kB/s,2.06 GB/s,1.31 GB/s,0 kB/s,5.40 kB/s,2.06 GB/s,0 kB/s,1.31 GB/s
2023-04-02 11:23:40,2.66 GB/s,0 kB/s,11.2 kB/s,1.68 GB/s,0 kB/s,2.67 GB/s,1.68 GB/s,0 kB/s,5.40 kB/s,2.67 GB/s,0 kB/s,1.68 GB/s
2023-04-02 11:23:50,1.75 GB/s,0 kB/s,22.4 kB/s,1.16 GB/s,0 kB/s,1.76 GB/s,1.16 GB/s,0 kB/s,10.8 kB/s,1.76 GB/s,0 kB/s,1.16 GB/s
2023-04-02 11:24:00,2.71 GB/s,0 kB/s,22.8 kB/s,1.72 GB/s,0 kB/s,2.72 GB/s,1.72 GB/s,0 kB/s,15 kB/s,2.72 GB/s,0 kB/s,1.72 GB/s
2023-04-02 11:24:10,2.71 GB/s,0 kB/s,11.6 kB/s,1.70 GB/s,0 kB/s,2.72 GB/s,1.70 GB/s,0 kB/s,5.40 kB/s,2.72 GB/s,0 kB/s,1.70 GB/s
2023-04-02 11:24:20,1.71 GB/s,0 kB/s,56.5 kB/s,1.10 GB/s,0 kB/s,1.72 GB/s,1.10 GB/s,0 kB/s,294 kB/s,1.72 GB/s,0 kB/s,1.10 GB/s
2023-04-02 11:24:30,2.60 GB/s,0 kB/s,22.4 kB/s,1.65 GB/s,0 kB/s,2.60 GB/s,1.65 GB/s,0 kB/s,10.8 kB/s,2.61 GB/s,0 kB/s,1.65 GB/s
2023-04-02 11:24:40,2.03 GB/s,0 kB/s,11.2 kB/s,1.27 GB/s,0 kB/s,2.04 GB/s,1.27 GB/s,0 kB/s,10.8 kB/s,2.04 GB/s,0 kB/s,1.27 GB/s
2023-04-02 11:24:50,1.25 GB/s,0 kB/s,5.60 kB/s,889 MB/s,0 kB/s,1.27 GB/s,889 MB/s,0 kB/s,4.80 kB/s,1.27 GB/s,0 kB/s,889 MB/s
2023-04-02 11:25:00,237 MB/s,0 kB/s,11.8 kB/s,204 MB/s,0 kB/s,244 MB/s,204 MB/s,0 kB/s,9.60 kB/s,245 MB/s,0 kB/s,204 MB/s
2023-04-02 11:25:10,1.09 GB/s,0 kB/s,11.2 kB/s,712 MB/s,0 kB/s,1.10 GB/s,712 MB/s,0 kB/s,10.8 kB/s,1.10 GB/s,0 kB/s,712 MB/s
2023-04-02 11:25:20,2.16 GB/s,0 kB/s,17.5 kB/s,1.37 GB/s,0 kB/s,2.17 GB/s,1.37 GB/s,0 kB/s,14.5 kB/s,2.17 GB/s,0 kB/s,1.37 GB/s
2023-04-02 11:25:30,2.18 GB/s,0 kB/s,22.4 kB/s,1.40 GB/s,0 kB/s,2.18 GB/s,1.40 GB/s,0 kB/s,10.8 kB/s,2.18 GB/s,0 kB/s,1.40 GB/s
2023-04-02 11:25:40,1.99 GB/s,0 kB/s,0 kB/s,1.22 GB/s,0 kB/s,2.00 GB/s,1.22 GB/s,0 kB/s,0 kB/s,2.00 GB/s,0 kB/s,1.22 GB/s
2023-04-02 11:25:50,4.20 GB/s,0 kB/s,11.2 kB/s,2.59 GB/s,0 kB/s,4.21 GB/s,2.59 GB/s,0 kB/s,5.40 kB/s,4.21 GB/s,0 kB/s,2.59 GB/s
2023-04-02 11:26:00,225 MB/s,0 kB/s,6 kB/s,216 MB/s,0 kB/s,233 MB/s,215 MB/s,0 kB/s,4.20 kB/s,234 MB/s,0 kB/s,215 MB/s
2023-04-02 11:26:10,453 MB/s,0 kB/s,5.60 kB/s,272 MB/s,0 kB/s,453 MB/s,272 MB/s,0 kB/s,5.40 kB/s,454 MB/s,0 kB/s,272 MB/s
2023-04-02 11:26:20,102 MB/s,0 kB/s,56.5 kB/s,93.3 MB/s,0 kB/s,105 MB/s,93.3 MB/s,0 kB/s,290 kB/s,106 MB/s,0 kB/s,93.3 MB/s
2023-04-02 11:26:30,4.55 MB/s,0 kB/s,13.2 kB/s,3.01 MB/s,0 kB/s,4.59 MB/s,2.96 MB/s,0 kB/s,10.8 kB/s,5.53 MB/s,0 kB/s,2.96 MB/s
2023-04-02 11:26:40,455 MB/s,0 kB/s,11.2 kB/s,297 MB/s,0 kB/s,456 MB/s,297 MB/s,0 kB/s,5.40 kB/s,457 MB/s,0 kB/s,297 MB/s
2023-04-02 11:26:50,556 MB/s,0 kB/s,11.2 kB/s,340 MB/s,0 kB/s,558 MB/s,340 MB/s,0 kB/s,5.40 kB/s,559 MB/s,0 kB/s,340 MB/s
2023-04-02 11:27:00,59.5 MB/s,0 kB/s,0 kB/s,53.6 MB/s,0 kB/s,61.4 MB/s,53.6 MB/s,0 kB/s,0 kB/s,62.4 MB/s,0 kB/s,53.6 MB/s
2023-04-02 11:27:10,50.8 MB/s,0 kB/s,22.8 kB/s,46.2 MB/s,0 kB/s,52.5 MB/s,46.1 MB/s,0 kB/s,15 kB/s,53.4 MB/s,0 kB/s,46.1 MB/s
2023-04-02 11:27:20,998 MB/s,0 kB/s,0 kB/s,611 MB/s,0 kB/s,998 MB/s,611 MB/s,0 kB/s,0 kB/s,999 MB/s,0 kB/s,611 MB/s
2023-04-02 11:27:30,67.2 MB/s,0 kB/s,0 kB/s,61.4 MB/s,0 kB/s,69.4 MB/s,61.3 MB/s,0 kB/s,0 kB/s,70.4 MB/s,0 kB/s,61.3 MB/s
2023-04-02 11:27:40,701 MB/s,0 kB/s,0 kB/s,480 MB/s,0 kB/s,706 MB/s,480 MB/s,0 kB/s,0 kB/s,707 MB/s,0 kB/s,480 MB/s
2023-04-02 11:27:50,492 MB/s,0 kB/s,0 kB/s,307 MB/s,0 kB/s,494 MB/s,307 MB/s,0 kB/s,0 kB/s,495 MB/s,0 kB/s,307 MB/s
2023-04-02 11:28:00,30.0 MB/s,0 kB/s,17.4 kB/s,26.6 MB/s,0 kB/s,30.9 MB/s,26.5 MB/s,0 kB/s,15 kB/s,31.9 MB/s,0 kB/s,26.5 MB/s
2023-04-02 11:28:10,1.46 GB/s,0 kB/s,5.80 kB/s,910 MB/s,0 kB/s,1.47 GB/s,910 MB/s,0 kB/s,5.40 kB/s,1.47 GB/s,0 kB/s,910 MB/s
2023-04-02 11:28:20,1.05 GB/s,0 kB/s,84.1 kB/s,680 MB/s,0 kB/s,1.05 GB/s,680 MB/s,0 kB/s,314 kB/s,1.06 GB/s,0 kB/s,680 MB/s
2023-04-02 11:28:30,676 MB/s,0 kB/s,0 kB/s,443 MB/s,0 kB/s,680 MB/s,443 MB/s,0 kB/s,0 kB/s,681 MB/s,0 kB/s,443 MB/s
2023-04-02 11:28:40,709 MB/s,0 kB/s,5.60 kB/s,475 MB/s,0 kB/s,714 MB/s,475 MB/s,0 kB/s,5.40 kB/s,715 MB/s,0 kB/s,475 MB/s
2023-04-02 11:28:50,1.56 GB/s,0 kB/s,0 kB/s,953 MB/s,0 kB/s,1.56 GB/s,953 MB/s,0 kB/s,0 kB/s,1.56 GB/s,0 kB/s,953 MB/s
2023-04-02 11:29:00,603 MB/s,0 kB/s,29.5 kB/s,381 MB/s,0 kB/s,605 MB/s,381 MB/s,0 kB/s,24.5 kB/s,606 MB/s,0 kB/s,381 MB/s
2023-04-02 11:29:10,595 MB/s,0 kB/s,22.4 kB/s,382 MB/s,0 kB/s,597 MB/s,382 MB/s,0 kB/s,10.8 kB/s,598 MB/s,0 kB/s,382 MB/s
2023-04-02 11:29:20,607 MB/s,0 kB/s,0 kB/s,411 MB/s,0 kB/s,610 MB/s,411 MB/s,0 kB/s,0 kB/s,611 MB/s,0 kB/s,411 MB/s
2023-04-02 11:29:30,32.8 MB/s,0 kB/s,0 kB/s,13.4 MB/s,0 kB/s,33.3 MB/s,13.4 MB/s,0 kB/s,0 kB/s,34.3 MB/s,0 kB/s,13.4 MB/s
2023-04-02 11:29:40,487 MB/s,0 kB/s,17.2 kB/s,299 MB/s,0 kB/s,487 MB/s,298 MB/s,0 kB/s,9.60 kB/s,488 MB/s,0 kB/s,298 MB/s
2023-04-02 11:29:50,39.0 MB/s,0 kB/s,14.8 kB/s,321 MB/s,0 kB/s,39.2 MB/s,321 MB/s,0 kB/s,14.4 kB/s,40.1 MB/s,0 kB/s,321 MB/s
2023-04-02 11:30:00,488 MB/s,0 kB/s,28 kB/s,1.54 MB/s,0 kB/s,489 MB/s,1.48 MB/s,0 kB/s,19.2 kB/s,490 MB/s,0 kB/s,1.48 MB/s
2023-04-02 11:30:10,477 MB/s,0 kB/s,17.2 kB/s,299 MB/s,0 kB/s,478 MB/s,299 MB/s,0 kB/s,9.60 kB/s,479 MB/s,0 kB/s,299 MB/s
2023-04-02 11:30:20,2.77 MB/s,0 kB/s,75.1 kB/s,1.77 MB/s,0 kB/s,2.79 MB/s,1.73 MB/s,0 kB/s,300 kB/s,3.73 MB/s,0 kB/s,1.73 MB/s
2023-04-02 11:30:30,623 MB/s,0 kB/s,5.60 kB/s,400 MB/s,0 kB/s,625 MB/s,400 MB/s,0 kB/s,5.40 kB/s,626 MB/s,0 kB/s,400 MB/s
2023-04-02 11:30:40,2.30 MB/s,0 kB/s,5.80 kB/s,1.56 MB/s,0 kB/s,2.33 MB/s,1.51 MB/s,0 kB/s,5.40 kB/s,3.28 MB/s,0 kB/s,1.51 MB/s
2023-04-02 11:30:50,26.6 MB/s,0 kB/s,45 kB/s,24.8 MB/s,0 kB/s,27.5 MB/s,24.7 MB/s,0 kB/s,27 kB/s,28.5 MB/s,0 kB/s,24.7 MB/s
2023-04-02 11:31:00,474 MB/s,0 kB/s,13.4 kB/s,315 MB/s,0 kB/s,476 MB/s,315 MB/s,0 kB/s,9.60 kB/s,477 MB/s,0 kB/s,315 MB/s
2023-04-02 11:31:10,102 MB/s,0 kB/s,16.8 kB/s,78.5 MB/s,0 kB/s,105 MB/s,78.4 MB/s,0 kB/s,10.8 kB/s,105 MB/s,0 kB/s,78.4 MB/s
2023-04-02 11:31:20,983 MB/s,0 kB/s,12.8 MB/s,600 MB/s,43.6 kB/s,984 MB/s,600 MB/s,0 kB/s,208 kB/s,985 MB/s,43.6 kB/s,600 MB/s
2023-04-02 11:31:30,475 MB/s,0 kB/s,11.8 kB/s,290 MB/s,20.8 kB/s,476 MB/s,290 MB/s,0 kB/s,9.60 kB/s,477 MB/s,20.8 kB/s,290 MB/s
2023-04-02 11:31:40,487 MB/s,0 kB/s,0 kB/s,298 MB/s,0 kB/s,488 MB/s,298 MB/s,0 kB/s,0 kB/s,489 MB/s,0 kB/s,298 MB/s
2023-04-02 11:31:50,42.9 MB/s,0 kB/s,0 kB/s,38.6 MB/s,0 kB/s,44.3 MB/s,38.5 MB/s,0 kB/s,0 kB/s,45.3 MB/s,0 kB/s,38.5 MB/s
2023-04-02 11:32:00,543 MB/s,0 kB/s,0 kB/s,333 MB/s,0 kB/s,544 MB/s,333 MB/s,0 kB/s,0 kB/s,545 MB/s,0 kB/s,333 MB/s
2023-04-02 11:32:10,111 MB/s,0 kB/s,0 kB/s,101 MB/s,0 kB/s,115 MB/s,101 MB/s,0 kB/s,0 kB/s,115 MB/s,0 kB/s,101 MB/s
2023-04-02 11:32:20,1.04 GB/s,0 kB/s,62.3 kB/s,944 MB/s,0 kB/s,1.04 GB/s,944 MB/s,0 kB/s,297 kB/s,1.04 GB/s,0 kB/s,944 MB/s
2023-04-02 11:32:30,2.55 GB/s,0 kB/s,0 kB/s,1.63 GB/s,0 kB/s,2.56 GB/s,1.63 GB/s,0 kB/s,0 kB/s,2.56 GB/s,0 kB/s,1.63 GB/s
2023-04-02 11:32:40,2.26 GB/s,0 kB/s,0 kB/s,1.34 GB/s,0 kB/s,2.26 GB/s,1.34 GB/s,0 kB/s,0 kB/s,2.26 GB/s,0 kB/s,1.34 GB/s
2023-04-02 11:32:50,1.37 GB/s,0 kB/s,11.2 kB/s,613 MB/s,0 kB/s,1.37 GB/s,613 MB/s,0 kB/s,5.40 kB/s,1.37 GB/s,0 kB/s,613 MB/s
2023-04-02 11:33:00,2.20 GB/s,0 kB/s,17.2 kB/s,1.41 GB/s,0 kB/s,2.21 GB/s,1.41 GB/s,0 kB/s,9.60 kB/s,2.21 GB/s,0 kB/s,1.41 GB/s
2023-04-02 11:33:10,614 MB/s,0 kB/s,0 kB/s,427 MB/s,0 kB/s,620 MB/s,427 MB/s,0 kB/s,0 kB/s,621 MB/s,0 kB/s,427 MB/s
2023-04-02 11:33:20,1.22 GB/s,0 kB/s,11.2 kB/s,816 MB/s,0 kB/s,1.23 GB/s,816 MB/s,0 kB/s,5.40 kB/s,1.23 GB/s,0 kB/s,816 MB/s
2023-04-02 11:33:30,2.30 GB/s,0 kB/s,106 kB/s,1.45 GB/s,0 kB/s,2.31 GB/s,1.45 GB/s,0 kB/s,59 kB/s,2.31 GB/s,0 kB/s,1.45 GB/s
2023-04-02 11:33:40,1.87 GB/s,0 kB/s,6 kB/s,1.35 GB/s,0 kB/s,1.88 GB/s,1.35 GB/s,0 kB/s,4.20 kB/s,1.88 GB/s,0 kB/s,1.35 GB/s
2023-04-02 11:33:50,1.83 GB/s,0 kB/s,17 kB/s,990 MB/s,0 kB/s,1.83 GB/s,990 MB/s,0 kB/s,10.8 kB/s,1.84 GB/s,0 kB/s,990 MB/s
2023-04-02 11:34:00,1.42 GB/s,0 kB/s,5.60 kB/s,890 MB/s,0 kB/s,1.42 GB/s,890 MB/s,0 kB/s,5.40 kB/s,1.42 GB/s,0 kB/s,890 MB/s
2023-04-02 11:34:10,672 MB/s,0 kB/s,10.3 kB/s,453 MB/s,0 kB/s,678 MB/s,453 MB/s,0 kB/s,0 kB/s,679 MB/s,0 kB/s,453 MB/s
2023-04-02 11:34:20,159 MB/s,0 kB/s,56.5 kB/s,153 MB/s,0 kB/s,164 MB/s,153 MB/s,0 kB/s,288 kB/s,165 MB/s,0 kB/s,153 MB/s
2023-04-02 11:34:30,1.18 GB/s,0 kB/s,5.60 kB/s,802 MB/s,0 kB/s,1.19 GB/s,802 MB/s,0 kB/s,5.40 kB/s,1.19 GB/s,0 kB/s,802 MB/s
2023-04-02 11:34:40,1.08 GB/s,0 kB/s,11.2 kB/s,681 MB/s,0 kB/s,1.08 GB/s,681 MB/s,0 kB/s,10.8 kB/s,1.08 GB/s,0 kB/s,681 MB/s
2023-04-02 11:34:50,1.14 GB/s,0 kB/s,17 kB/s,770 MB/s,0 kB/s,1.15 GB/s,770 MB/s,0 kB/s,10.8 kB/s,1.15 GB/s,0 kB/s,770 MB/s
2023-04-02 11:35:00,1.57 GB/s,0 kB/s,16.8 kB/s,1.01 GB/s,0 kB/s,1.57 GB/s,1.01 GB/s,0 kB/s,10.8 kB/s,1.57 GB/s,0 kB/s,1.01 GB/s
2023-04-02 11:35:10,2.29 GB/s,0 kB/s,17.2 kB/s,1.50 GB/s,0 kB/s,2.30 GB/s,1.50 GB/s,0 kB/s,9.60 kB/s,2.30 GB/s,0 kB/s,1.50 GB/s
2023-04-02 11:35:20,1.33 GB/s,0 kB/s,11.2 kB/s,921 MB/s,0 kB/s,1.34 GB/s,921 MB/s,0 kB/s,5.40 kB/s,1.34 GB/s,0 kB/s,921 MB/s
2023-04-02 11:35:30,2.10 GB/s,0 kB/s,11.2 kB/s,1.29 GB/s,0 kB/s,2.10 GB/s,1.29 GB/s,0 kB/s,5.40 kB/s,2.10 GB/s,0 kB/s,1.29 GB/s
2023-04-02 11:35:40,1.89 GB/s,0 kB/s,24.5 MB/s,1.20 GB/s,120 kB/s,1.90 GB/s,1.19 GB/s,0 kB/s,725 kB/s,1.90 GB/s,120 kB/s,1.19 GB/s
2023-04-02 11:35:50,1.66 GB/s,0 kB/s,26.8 kB/s,1.05 GB/s,0 kB/s,1.66 GB/s,1.05 GB/s,0 kB/s,15.6 kB/s,1.66 GB/s,0 kB/s,1.05 GB/s
2023-04-02 11:36:00,2.23 GB/s,0 kB/s,11.2 kB/s,1.45 GB/s,0 kB/s,2.24 GB/s,1.45 GB/s,0 kB/s,5.40 kB/s,2.24 GB/s,0 kB/s,1.45 GB/s
2023-04-02 11:36:10,1.49 GB/s,0 kB/s,11.2 kB/s,1.04 GB/s,0 kB/s,1.51 GB/s,1.04 GB/s,0 kB/s,5.40 kB/s,1.51 GB/s,0 kB/s,1.04 GB/s
2023-04-02 11:36:20,3.66 GB/s,0 kB/s,56.5 kB/s,2.30 GB/s,0 kB/s,3.67 GB/s,2.30 GB/s,0 kB/s,290 kB/s,3.67 GB/s,0 kB/s,2.30 GB/s
2023-04-02 11:36:30,3.69 GB/s,0 kB/s,11.2 kB/s,2.89 GB/s,0 kB/s,3.71 GB/s,2.89 GB/s,0 kB/s,5.40 kB/s,3.71 GB/s,0 kB/s,2.89 GB/s
2023-04-02 11:36:40,6.15 GB/s,0 kB/s,0 kB/s,3.69 GB/s,0 kB/s,6.17 GB/s,3.69 GB/s,0 kB/s,0 kB/s,6.17 GB/s,0 kB/s,3.69 GB/s
2023-04-02 11:36:50,5.33 GB/s,0 kB/s,145 kB/s,3.44 GB/s,0 kB/s,5.34 GB/s,3.44 GB/s,0 kB/s,64.4 kB/s,5.34 GB/s,0 kB/s,3.44 GB/s
2023-04-02 11:37:00,7.23 GB/s,0 kB/s,28.4 kB/s,4.19 GB/s,0 kB/s,7.24 GB/s,4.19 GB/s,0 kB/s,15 kB/s,7.24 GB/s,0 kB/s,4.19 GB/s
2023-04-02 11:37:10,3.55 GB/s,0 kB/s,29.8 kB/s,2.31 GB/s,0 kB/s,3.57 GB/s,2.31 GB/s,0 kB/s,16.2 kB/s,3.57 GB/s,0 kB/s,2.31 GB/s
2023-04-02 11:37:20,4.52 GB/s,0 kB/s,5.60 kB/s,2.95 GB/s,0 kB/s,4.54 GB/s,2.95 GB/s,0 kB/s,5.40 kB/s,4.54 GB/s,0 kB/s,2.95 GB/s
2023-04-02 11:37:30,4.65 GB/s,0 kB/s,16.8 kB/s,2.97 GB/s,0 kB/s,4.67 GB/s,2.97 GB/s,0 kB/s,10.8 kB/s,4.67 GB/s,0 kB/s,2.97 GB/s
2023-04-02 11:37:40,5.27 GB/s,0 kB/s,5.60 kB/s,3.39 GB/s,0 kB/s,5.29 GB/s,3.39 GB/s,0 kB/s,5.40 kB/s,5.29 GB/s,0 kB/s,3.39 GB/s
