"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit"
2023-04-02 12:38:00,472 MB/s,0 kB/s,42.8 kB/s,299 MB/s,0 kB/s,473 MB/s,299 MB/s,0 kB/s,46.4 kB/s,474 MB/s,0 kB/s,299 MB/s
2023-04-02 12:38:10,516 MB/s,0 kB/s,21.2 kB/s,315 MB/s,0 kB/s,516 MB/s,315 MB/s,0 kB/s,21 kB/s,517 MB/s,0 kB/s,315 MB/s
2023-04-02 12:38:20,116 MB/s,0 kB/s,69.7 kB/s,128 MB/s,0 kB/s,121 MB/s,128 MB/s,0 kB/s,297 kB/s,122 MB/s,0 kB/s,128 MB/s
2023-04-02 12:38:30,88.3 MB/s,0 kB/s,5.80 kB/s,59.1 MB/s,0 kB/s,90.6 MB/s,59.0 MB/s,0 kB/s,5.40 kB/s,91.6 MB/s,0 kB/s,59.0 MB/s
2023-04-02 12:38:40,155 MB/s,0 kB/s,36.7 kB/s,141 MB/s,0 kB/s,160 MB/s,141 MB/s,0 kB/s,37.3 kB/s,161 MB/s,0 kB/s,141 MB/s
2023-04-02 12:38:50,33.8 MB/s,0 kB/s,0 kB/s,47.8 MB/s,0 kB/s,35.1 MB/s,47.7 MB/s,0 kB/s,0 kB/s,36.0 MB/s,0 kB/s,47.7 MB/s
2023-04-02 12:39:00,1.67 GB/s,0 kB/s,0 kB/s,1.07 GB/s,0 kB/s,1.68 GB/s,1.07 GB/s,0 kB/s,0 kB/s,1.68 GB/s,0 kB/s,1.07 GB/s
2023-04-02 12:39:10,1.10 GB/s,0 kB/s,11.4 kB/s,718 MB/s,0 kB/s,1.10 GB/s,718 MB/s,0 kB/s,12.9 kB/s,1.10 GB/s,0 kB/s,718 MB/s
2023-04-02 12:39:20,1.67 GB/s,0 kB/s,11.6 kB/s,1.06 GB/s,0 kB/s,1.68 GB/s,1.06 GB/s,0 kB/s,9.60 kB/s,1.68 GB/s,0 kB/s,1.06 GB/s
2023-04-02 12:39:30,1.68 GB/s,0 kB/s,0 kB/s,1.05 GB/s,0 kB/s,1.69 GB/s,1.05 GB/s,0 kB/s,0 kB/s,1.69 GB/s,0 kB/s,1.05 GB/s
2023-04-02 12:39:40,2.51 GB/s,0 kB/s,16.8 kB/s,1.55 GB/s,0 kB/s,2.51 GB/s,1.55 GB/s,0 kB/s,15 kB/s,2.52 GB/s,0 kB/s,1.55 GB/s
2023-04-02 12:39:50,1.47 GB/s,0 kB/s,19.4 kB/s,957 MB/s,0 kB/s,1.48 GB/s,957 MB/s,0 kB/s,16.4 kB/s,1.48 GB/s,0 kB/s,957 MB/s
2023-04-02 12:40:00,932 MB/s,0 kB/s,5.80 kB/s,564 MB/s,0 kB/s,934 MB/s,564 MB/s,0 kB/s,5.40 kB/s,935 MB/s,0 kB/s,564 MB/s
2023-04-02 12:40:10,638 MB/s,0 kB/s,23 kB/s,487 MB/s,0 kB/s,646 MB/s,487 MB/s,0 kB/s,20.4 kB/s,647 MB/s,0 kB/s,487 MB/s
2023-04-02 12:40:20,689 MB/s,0 kB/s,67.7 kB/s,451 MB/s,0 kB/s,695 MB/s,451 MB/s,0 kB/s,296 kB/s,696 MB/s,0 kB/s,451 MB/s
2023-04-02 12:40:30,2.10 GB/s,0 kB/s,0 kB/s,1.34 GB/s,0 kB/s,2.10 GB/s,1.34 GB/s,0 kB/s,0 kB/s,2.10 GB/s,0 kB/s,1.34 GB/s
2023-04-02 12:40:40,1.16 GB/s,0 kB/s,16.8 kB/s,785 MB/s,0 kB/s,1.17 GB/s,785 MB/s,0 kB/s,15.0 kB/s,1.17 GB/s,0 kB/s,785 MB/s
2023-04-02 12:40:50,1.86 GB/s,0 kB/s,7.00 kB/s,1.19 GB/s,0 kB/s,1.87 GB/s,1.19 GB/s,0 kB/s,0 kB/s,1.87 GB/s,0 kB/s,1.19 GB/s
2023-04-02 12:41:00,2.57 GB/s,0 kB/s,0 kB/s,1.61 GB/s,0 kB/s,2.58 GB/s,1.61 GB/s,0 kB/s,0 kB/s,2.58 GB/s,0 kB/s,1.61 GB/s
2023-04-02 12:41:10,3.08 GB/s,0 kB/s,0 kB/s,1.91 GB/s,0 kB/s,3.09 GB/s,1.91 GB/s,0 kB/s,0 kB/s,3.09 GB/s,0 kB/s,1.91 GB/s
2023-04-02 12:41:20,1.99 GB/s,0 kB/s,17 kB/s,1.24 GB/s,0 kB/s,1.99 GB/s,1.24 GB/s,0 kB/s,10.8 kB/s,1.99 GB/s,0 kB/s,1.24 GB/s
2023-04-02 12:41:30,1.64 GB/s,0 kB/s,17.2 kB/s,1.06 GB/s,0 kB/s,1.64 GB/s,1.06 GB/s,0 kB/s,15 kB/s,1.65 GB/s,0 kB/s,1.06 GB/s
2023-04-02 12:41:40,629 MB/s,0 kB/s,28 kB/s,435 MB/s,0 kB/s,635 MB/s,435 MB/s,0 kB/s,20.4 kB/s,636 MB/s,0 kB/s,435 MB/s
2023-04-02 12:41:50,1.56 GB/s,0 kB/s,0 kB/s,980 MB/s,0 kB/s,1.57 GB/s,980 MB/s,0 kB/s,0 kB/s,1.57 GB/s,0 kB/s,980 MB/s
2023-04-02 12:42:00,1.60 GB/s,0 kB/s,0 kB/s,994 MB/s,0 kB/s,1.60 GB/s,994 MB/s,0 kB/s,0 kB/s,1.60 GB/s,0 kB/s,994 MB/s
2023-04-02 12:42:10,181 MB/s,0 kB/s,0 kB/s,184 MB/s,0 kB/s,188 MB/s,184 MB/s,0 kB/s,0 kB/s,189 MB/s,0 kB/s,184 MB/s
2023-04-02 12:42:20,297 MB/s,0 kB/s,62.1 kB/s,251 MB/s,0 kB/s,306 MB/s,251 MB/s,0 kB/s,295 kB/s,307 MB/s,0 kB/s,251 MB/s
2023-04-02 12:42:30,780 MB/s,0 kB/s,0 kB/s,570 MB/s,0 kB/s,789 MB/s,570 MB/s,0 kB/s,0 kB/s,790 MB/s,0 kB/s,570 MB/s
2023-04-02 12:42:40,2.05 GB/s,0 kB/s,16.8 kB/s,1.44 GB/s,0 kB/s,2.06 GB/s,1.44 GB/s,0 kB/s,15 kB/s,2.06 GB/s,0 kB/s,1.44 GB/s
2023-04-02 12:42:50,1.90 GB/s,0 kB/s,11.2 kB/s,1.11 GB/s,0 kB/s,1.91 GB/s,1.11 GB/s,0 kB/s,10.8 kB/s,1.91 GB/s,0 kB/s,1.11 GB/s
2023-04-02 12:43:00,3.14 GB/s,0 kB/s,5.60 kB/s,1.98 GB/s,0 kB/s,3.14 GB/s,1.98 GB/s,0 kB/s,5.40 kB/s,3.14 GB/s,0 kB/s,1.98 GB/s
2023-04-02 12:43:10,1.62 GB/s,0 kB/s,17.2 kB/s,1.04 GB/s,0 kB/s,1.62 GB/s,1.04 GB/s,0 kB/s,9.60 kB/s,1.63 GB/s,0 kB/s,1.04 GB/s
2023-04-02 12:43:20,2.23 GB/s,0 kB/s,0 kB/s,1.56 GB/s,0 kB/s,2.24 GB/s,1.56 GB/s,0 kB/s,0 kB/s,2.24 GB/s,0 kB/s,1.56 GB/s
2023-04-02 12:43:30,1.75 GB/s,0 kB/s,0 kB/s,1.02 GB/s,0 kB/s,1.76 GB/s,1.02 GB/s,0 kB/s,0 kB/s,1.76 GB/s,0 kB/s,1.02 GB/s
2023-04-02 12:43:40,901 MB/s,0 kB/s,16.8 kB/s,650 MB/s,0 kB/s,912 MB/s,650 MB/s,0 kB/s,15 kB/s,913 MB/s,0 kB/s,650 MB/s
2023-04-02 12:43:50,3.27 GB/s,0 kB/s,0 kB/s,2.02 GB/s,0 kB/s,3.28 GB/s,2.02 GB/s,0 kB/s,0 kB/s,3.28 GB/s,0 kB/s,2.02 GB/s
2023-04-02 12:44:00,710 MB/s,0 kB/s,11.2 kB/s,482 MB/s,0 kB/s,716 MB/s,482 MB/s,0 kB/s,5.40 kB/s,717 MB/s,0 kB/s,482 MB/s
2023-04-02 12:44:10,1.71 GB/s,0 kB/s,34.2 kB/s,1.13 GB/s,0 kB/s,1.71 GB/s,1.13 GB/s,0 kB/s,25.8 kB/s,1.72 GB/s,0 kB/s,1.13 GB/s
2023-04-02 12:44:20,2.26 GB/s,0 kB/s,62.3 kB/s,1.42 GB/s,0 kB/s,2.26 GB/s,1.42 GB/s,0 kB/s,297 kB/s,2.26 GB/s,0 kB/s,1.42 GB/s
2023-04-02 12:44:30,1.19 GB/s,0 kB/s,0 kB/s,1.07 GB/s,0 kB/s,1.20 GB/s,1.07 GB/s,0 kB/s,0 kB/s,1.20 GB/s,0 kB/s,1.07 GB/s
2023-04-02 12:44:40,2.23 GB/s,0 kB/s,34 kB/s,1.17 GB/s,0 kB/s,2.24 GB/s,1.17 GB/s,0 kB/s,30.2 kB/s,2.24 GB/s,0 kB/s,1.17 GB/s
2023-04-02 12:44:50,831 MB/s,0 kB/s,94.2 kB/s,605 MB/s,0 kB/s,844 MB/s,605 MB/s,0 kB/s,92.4 kB/s,845 MB/s,0 kB/s,605 MB/s
2023-04-02 12:45:00,2.01 GB/s,0 kB/s,71.4 kB/s,1.27 GB/s,0 kB/s,2.02 GB/s,1.27 GB/s,0 kB/s,59.8 kB/s,2.02 GB/s,0 kB/s,1.27 GB/s
2023-04-02 12:45:10,231 MB/s,0 kB/s,54.6 kB/s,256 MB/s,0 kB/s,239 MB/s,256 MB/s,0 kB/s,56.2 kB/s,240 MB/s,0 kB/s,256 MB/s
2023-04-02 12:45:20,1.96 GB/s,0 kB/s,0 kB/s,1.27 GB/s,0 kB/s,1.97 GB/s,1.27 GB/s,0 kB/s,0 kB/s,1.97 GB/s,0 kB/s,1.27 GB/s
2023-04-02 12:45:30,903 MB/s,0 kB/s,0 kB/s,645 MB/s,0 kB/s,914 MB/s,645 MB/s,0 kB/s,0 kB/s,915 MB/s,0 kB/s,645 MB/s
2023-04-02 12:45:40,1.84 GB/s,0 kB/s,22.8 kB/s,1.19 GB/s,0 kB/s,1.85 GB/s,1.19 GB/s,0 kB/s,19.2 kB/s,1.85 GB/s,0 kB/s,1.19 GB/s
2023-04-02 12:45:50,2.57 GB/s,0 kB/s,0 kB/s,1.72 GB/s,0 kB/s,2.58 GB/s,1.72 GB/s,0 kB/s,0 kB/s,2.58 GB/s,0 kB/s,1.72 GB/s
2023-04-02 12:46:00,2.68 GB/s,0 kB/s,39.2 kB/s,1.56 GB/s,0 kB/s,2.69 GB/s,1.56 GB/s,0 kB/s,37.8 kB/s,2.69 GB/s,0 kB/s,1.56 GB/s
2023-04-02 12:46:10,2.86 GB/s,0 kB/s,67.6 kB/s,1.76 GB/s,0 kB/s,2.86 GB/s,1.76 GB/s,0 kB/s,58.2 kB/s,2.86 GB/s,0 kB/s,1.76 GB/s
2023-04-02 12:46:20,1.65 GB/s,0 kB/s,113 kB/s,1.10 GB/s,0 kB/s,1.66 GB/s,1.10 GB/s,0 kB/s,344 kB/s,1.66 GB/s,0 kB/s,1.10 GB/s
2023-04-02 12:46:30,2.96 GB/s,0 kB/s,39.2 kB/s,1.86 GB/s,0 kB/s,2.96 GB/s,1.86 GB/s,0 kB/s,32.4 kB/s,2.96 GB/s,0 kB/s,1.86 GB/s
2023-04-02 12:46:40,3.52 GB/s,0 kB/s,44.8 kB/s,2.14 GB/s,0 kB/s,3.52 GB/s,2.14 GB/s,0 kB/s,42 kB/s,3.52 GB/s,0 kB/s,2.14 GB/s
2023-04-02 12:46:50,4.15 GB/s,0 kB/s,44.8 kB/s,2.89 GB/s,0 kB/s,4.16 GB/s,2.89 GB/s,0 kB/s,37.8 kB/s,4.16 GB/s,0 kB/s,2.89 GB/s
2023-04-02 12:47:00,4.13 GB/s,0 kB/s,45.2 kB/s,2.59 GB/s,0 kB/s,4.14 GB/s,2.59 GB/s,0 kB/s,36.6 kB/s,4.14 GB/s,0 kB/s,2.59 GB/s
2023-04-02 12:47:10,5.53 GB/s,0 kB/s,33.6 kB/s,3.24 GB/s,0 kB/s,5.55 GB/s,3.24 GB/s,0 kB/s,32.4 kB/s,5.55 GB/s,0 kB/s,3.24 GB/s
2023-04-02 12:47:20,3.54 GB/s,0 kB/s,11.2 kB/s,2.29 GB/s,0 kB/s,3.56 GB/s,2.29 GB/s,0 kB/s,10.8 kB/s,3.56 GB/s,0 kB/s,2.29 GB/s
2023-04-02 12:47:30,3.47 GB/s,0 kB/s,62 kB/s,2.18 GB/s,0 kB/s,3.48 GB/s,2.18 GB/s,0 kB/s,58.2 kB/s,3.48 GB/s,0 kB/s,2.18 GB/s
2023-04-02 12:47:40,5.93 GB/s,0 kB/s,50.4 kB/s,3.71 GB/s,0 kB/s,5.94 GB/s,3.71 GB/s,0 kB/s,47.4 kB/s,5.94 GB/s,0 kB/s,3.71 GB/s
2023-04-02 12:47:50,4.55 GB/s,0 kB/s,22.4 kB/s,2.89 GB/s,0 kB/s,4.57 GB/s,2.89 GB/s,0 kB/s,16.2 kB/s,4.57 GB/s,0 kB/s,2.89 GB/s
2023-04-02 12:48:00,2.08 GB/s,0 kB/s,0 kB/s,1.53 GB/s,0 kB/s,2.10 GB/s,1.53 GB/s,0 kB/s,0 kB/s,2.10 GB/s,0 kB/s,1.53 GB/s
2023-04-02 12:48:10,4.49 GB/s,0 kB/s,0 kB/s,2.74 GB/s,0 kB/s,4.51 GB/s,2.74 GB/s,0 kB/s,7 kB/s,4.51 GB/s,0 kB/s,2.74 GB/s
2023-04-02 12:48:20,4.38 GB/s,0 kB/s,56.5 kB/s,2.79 GB/s,0 kB/s,4.40 GB/s,2.79 GB/s,0 kB/s,289 kB/s,4.40 GB/s,0 kB/s,2.79 GB/s
2023-04-02 12:48:30,2.89 GB/s,0 kB/s,0 kB/s,1.98 GB/s,0 kB/s,2.91 GB/s,1.98 GB/s,0 kB/s,0 kB/s,2.91 GB/s,0 kB/s,1.98 GB/s
2023-04-02 12:48:40,3.63 GB/s,0 kB/s,16.8 kB/s,2.68 GB/s,0 kB/s,3.66 GB/s,2.68 GB/s,0 kB/s,15 kB/s,3.66 GB/s,0 kB/s,2.68 GB/s
2023-04-02 12:48:50,3.58 GB/s,0 kB/s,11.2 kB/s,2.22 GB/s,0 kB/s,3.60 GB/s,2.22 GB/s,0 kB/s,5.40 kB/s,3.60 GB/s,0 kB/s,2.22 GB/s
2023-04-02 12:49:00,6.41 GB/s,0 kB/s,11.2 kB/s,3.75 GB/s,0 kB/s,6.43 GB/s,3.75 GB/s,0 kB/s,5.40 kB/s,6.43 GB/s,0 kB/s,3.75 GB/s
2023-04-02 12:49:10,3.57 GB/s,0 kB/s,6 kB/s,2.85 GB/s,0 kB/s,3.58 GB/s,2.85 GB/s,0 kB/s,4.20 kB/s,3.58 GB/s,0 kB/s,2.85 GB/s
2023-04-02 12:49:20,5.97 GB/s,0 kB/s,0 kB/s,3.22 GB/s,0 kB/s,5.99 GB/s,3.22 GB/s,0 kB/s,0 kB/s,5.99 GB/s,0 kB/s,3.22 GB/s
2023-04-02 12:49:30,5.87 GB/s,0 kB/s,17 kB/s,3.75 GB/s,0 kB/s,5.89 GB/s,3.75 GB/s,0 kB/s,10.8 kB/s,5.89 GB/s,0 kB/s,3.75 GB/s
2023-04-02 12:49:40,6.14 GB/s,0 kB/s,28.4 kB/s,4.62 GB/s,0 kB/s,6.16 GB/s,4.62 GB/s,0 kB/s,24.6 kB/s,6.16 GB/s,0 kB/s,4.62 GB/s
2023-04-02 12:49:50,4.05 GB/s,0 kB/s,24.4 kB/s,3.95 GB/s,0 kB/s,4.07 GB/s,3.95 GB/s,0 kB/s,16.2 kB/s,4.07 GB/s,0 kB/s,3.95 GB/s
2023-04-02 12:50:00,6.50 GB/s,0 kB/s,22.4 kB/s,4.41 GB/s,0 kB/s,6.52 GB/s,4.41 GB/s,0 kB/s,10.8 kB/s,6.53 GB/s,0 kB/s,4.41 GB/s
2023-04-02 12:50:10,2.04 GB/s,0 kB/s,0 kB/s,1.71 GB/s,0 kB/s,2.06 GB/s,1.71 GB/s,0 kB/s,0 kB/s,2.06 GB/s,0 kB/s,1.71 GB/s
2023-04-02 12:50:20,451 MB/s,0 kB/s,78.9 kB/s,611 MB/s,0 kB/s,468 MB/s,611 MB/s,0 kB/s,303 kB/s,469 MB/s,0 kB/s,611 MB/s
2023-04-02 12:50:30,1.98 GB/s,0 kB/s,11.4 kB/s,2.35 GB/s,0 kB/s,2.00 GB/s,2.35 GB/s,0 kB/s,10.8 kB/s,2.00 GB/s,0 kB/s,2.35 GB/s
2023-04-02 12:50:40,4.77 GB/s,0 kB/s,56 kB/s,3.69 GB/s,0 kB/s,4.79 GB/s,3.69 GB/s,0 kB/s,54.2 kB/s,4.79 GB/s,0 kB/s,3.69 GB/s
2023-04-02 12:50:50,1.01 GB/s,0 kB/s,76.2 kB/s,1.12 GB/s,0 kB/s,1.03 GB/s,1.12 GB/s,0 kB/s,68.4 kB/s,1.03 GB/s,0 kB/s,1.12 GB/s
2023-04-02 12:51:00,3.02 GB/s,0 kB/s,0 kB/s,2.60 GB/s,0 kB/s,3.04 GB/s,2.60 GB/s,0 kB/s,0 kB/s,3.04 GB/s,0 kB/s,2.60 GB/s
2023-04-02 12:51:10,5.30 GB/s,0 kB/s,0 kB/s,3.68 GB/s,0 kB/s,5.32 GB/s,3.68 GB/s,0 kB/s,0 kB/s,5.32 GB/s,0 kB/s,3.68 GB/s
2023-04-02 12:51:20,411 MB/s,0 kB/s,0 kB/s,491 MB/s,0 kB/s,426 MB/s,491 MB/s,0 kB/s,0 kB/s,427 MB/s,0 kB/s,491 MB/s
2023-04-02 12:51:30,4.26 GB/s,0 kB/s,23 kB/s,3.65 GB/s,0 kB/s,4.28 GB/s,3.65 GB/s,0 kB/s,15 kB/s,4.28 GB/s,0 kB/s,3.65 GB/s
2023-04-02 12:51:40,4.57 GB/s,0 kB/s,33.6 kB/s,3.17 GB/s,0 kB/s,4.59 GB/s,3.17 GB/s,0 kB/s,25.8 kB/s,4.59 GB/s,0 kB/s,3.17 GB/s
2023-04-02 12:51:50,4.23 GB/s,0 kB/s,11.2 kB/s,2.89 GB/s,0 kB/s,4.25 GB/s,2.89 GB/s,0 kB/s,5.40 kB/s,4.26 GB/s,0 kB/s,2.89 GB/s
2023-04-02 12:52:00,6.69 GB/s,0 kB/s,5.80 kB/s,4.24 GB/s,0 kB/s,6.71 GB/s,4.24 GB/s,0 kB/s,5.40 kB/s,6.71 GB/s,0 kB/s,4.24 GB/s
2023-04-02 12:52:10,1.16 GB/s,0 kB/s,0 kB/s,331 MB/s,0 kB/s,1.16 GB/s,330 MB/s,0 kB/s,0 kB/s,1.16 GB/s,0 kB/s,330 MB/s
2023-04-02 12:52:20,1.01 GB/s,0 kB/s,67.9 kB/s,616 MB/s,0 kB/s,1.01 GB/s,616 MB/s,0 kB/s,299 kB/s,1.01 GB/s,0 kB/s,616 MB/s
2023-04-02 12:52:30,440 MB/s,0 kB/s,11.2 kB/s,269 MB/s,0 kB/s,440 MB/s,269 MB/s,0 kB/s,5.40 kB/s,441 MB/s,0 kB/s,269 MB/s
2023-04-02 12:52:40,507 MB/s,0 kB/s,28 kB/s,330 MB/s,0 kB/s,510 MB/s,330 MB/s,0 kB/s,20.4 kB/s,511 MB/s,0 kB/s,330 MB/s
2023-04-02 12:52:50,86.7 MB/s,0 kB/s,0 kB/s,79.0 MB/s,0 kB/s,89.6 MB/s,78.9 MB/s,0 kB/s,0 kB/s,90.6 MB/s,0 kB/s,78.9 MB/s
2023-04-02 12:53:00,82.6 MB/s,0 kB/s,0 kB/s,75.4 MB/s,0 kB/s,85.3 MB/s,75.4 MB/s,0 kB/s,0 kB/s,86.3 MB/s,0 kB/s,75.4 MB/s
2023-04-02 12:53:10,82.0 MB/s,0 kB/s,6 kB/s,73.4 MB/s,0 kB/s,84.6 MB/s,73.3 MB/s,0 kB/s,4.20 kB/s,85.6 MB/s,0 kB/s,73.3 MB/s
2023-04-02 12:53:20,509 MB/s,0 kB/s,0 kB/s,313 MB/s,0 kB/s,510 MB/s,312 MB/s,0 kB/s,0 kB/s,511 MB/s,0 kB/s,312 MB/s
2023-04-02 12:53:30,563 MB/s,0 kB/s,0 kB/s,361 MB/s,0 kB/s,566 MB/s,361 MB/s,0 kB/s,0 kB/s,567 MB/s,0 kB/s,361 MB/s
2023-04-02 12:53:40,531 MB/s,0 kB/s,22.8 kB/s,350 MB/s,0 kB/s,535 MB/s,350 MB/s,0 kB/s,19.2 kB/s,536 MB/s,0 kB/s,350 MB/s
2023-04-02 12:53:50,599 MB/s,0 kB/s,33.6 kB/s,409 MB/s,0 kB/s,604 MB/s,409 MB/s,0 kB/s,21.6 kB/s,605 MB/s,0 kB/s,409 MB/s
2023-04-02 12:54:00,556 MB/s,0 kB/s,11.2 kB/s,377 MB/s,0 kB/s,560 MB/s,377 MB/s,0 kB/s,5.40 kB/s,561 MB/s,0 kB/s,377 MB/s
2023-04-02 12:54:10,555 MB/s,0 kB/s,17.2 kB/s,359 MB/s,0 kB/s,558 MB/s,359 MB/s,0 kB/s,9.60 kB/s,559 MB/s,0 kB/s,359 MB/s
2023-04-02 12:54:20,1.55 GB/s,0 kB/s,113 kB/s,950 MB/s,0 kB/s,1.55 GB/s,950 MB/s,0 kB/s,351 kB/s,1.56 GB/s,0 kB/s,950 MB/s
2023-04-02 12:54:30,529 MB/s,0 kB/s,107 kB/s,323 MB/s,0 kB/s,529 MB/s,323 MB/s,0 kB/s,59 kB/s,530 MB/s,0 kB/s,323 MB/s
2023-04-02 12:54:40,537 MB/s,0 kB/s,22.6 kB/s,334 MB/s,0 kB/s,538 MB/s,334 MB/s,0 kB/s,23.6 kB/s,538 MB/s,0 kB/s,334 MB/s
2023-04-02 12:54:50,559 MB/s,0 kB/s,17.2 kB/s,343 MB/s,0 kB/s,559 MB/s,343 MB/s,0 kB/s,9.60 kB/s,560 MB/s,0 kB/s,343 MB/s
2023-04-02 12:55:00,533 MB/s,0 kB/s,0 kB/s,347 MB/s,0 kB/s,535 MB/s,347 MB/s,0 kB/s,0 kB/s,536 MB/s,0 kB/s,347 MB/s
2023-04-02 12:55:10,1.51 GB/s,0 kB/s,0 kB/s,925 MB/s,0 kB/s,1.51 GB/s,925 MB/s,0 kB/s,0 kB/s,1.51 GB/s,0 kB/s,925 MB/s
2023-04-02 12:55:20,496 MB/s,0 kB/s,11.4 kB/s,324 MB/s,0 kB/s,499 MB/s,324 MB/s,0 kB/s,10.8 kB/s,500 MB/s,0 kB/s,324 MB/s
2023-04-02 12:55:30,602 MB/s,0 kB/s,6 kB/s,385 MB/s,0 kB/s,604 MB/s,385 MB/s,0 kB/s,4.20 kB/s,605 MB/s,0 kB/s,385 MB/s
2023-04-02 12:55:40,92.3 MB/s,0 kB/s,22.4 kB/s,83.1 MB/s,0 kB/s,95.2 MB/s,83.0 MB/s,0 kB/s,20.4 kB/s,96.2 MB/s,0 kB/s,83.0 MB/s
2023-04-02 12:55:50,510 MB/s,0 kB/s,5.60 kB/s,323 MB/s,0 kB/s,512 MB/s,322 MB/s,0 kB/s,5.40 kB/s,513 MB/s,0 kB/s,322 MB/s
2023-04-02 12:56:00,2.65 GB/s,0 kB/s,0 kB/s,1.74 GB/s,0 kB/s,2.65 GB/s,1.74 GB/s,0 kB/s,0 kB/s,2.65 GB/s,0 kB/s,1.74 GB/s
2023-04-02 12:56:10,2.18 GB/s,0 kB/s,11.6 kB/s,2.13 GB/s,0 kB/s,2.19 GB/s,2.13 GB/s,0 kB/s,9.60 kB/s,2.19 GB/s,0 kB/s,2.13 GB/s
2023-04-02 12:56:20,1.78 GB/s,0 kB/s,81.3 kB/s,1.19 GB/s,0 kB/s,1.79 GB/s,1.19 GB/s,0 kB/s,424 kB/s,1.79 GB/s,0 kB/s,1.19 GB/s
2023-04-02 12:56:30,299 MB/s,0 kB/s,0 kB/s,945 MB/s,0 kB/s,308 MB/s,945 MB/s,0 kB/s,0 kB/s,309 MB/s,0 kB/s,945 MB/s
2023-04-02 12:56:40,183 MB/s,0 kB/s,16.8 kB/s,311 MB/s,0 kB/s,191 MB/s,311 MB/s,0 kB/s,15 kB/s,192 MB/s,0 kB/s,311 MB/s
2023-04-02 12:56:50,1.29 GB/s,0 kB/s,5.60 kB/s,730 MB/s,0 kB/s,1.30 GB/s,730 MB/s,0 kB/s,5.40 kB/s,1.30 GB/s,0 kB/s,730 MB/s
2023-04-02 12:57:00,1.66 GB/s,0 kB/s,6 kB/s,2.30 GB/s,0 kB/s,1.68 GB/s,2.30 GB/s,0 kB/s,4.20 kB/s,1.68 GB/s,0 kB/s,2.30 GB/s
2023-04-02 12:57:10,768 MB/s,0 kB/s,0 kB/s,678 MB/s,0 kB/s,778 MB/s,678 MB/s,0 kB/s,0 kB/s,778 MB/s,0 kB/s,678 MB/s
2023-04-02 12:57:20,205 MB/s,0 kB/s,60.2 kB/s,904 MB/s,0 kB/s,212 MB/s,904 MB/s,0 kB/s,48.6 kB/s,213 MB/s,0 kB/s,904 MB/s
2023-04-02 12:57:30,672 MB/s,0 kB/s,17.8 kB/s,723 MB/s,0 kB/s,690 MB/s,723 MB/s,0 kB/s,13.8 kB/s,691 MB/s,0 kB/s,723 MB/s
2023-04-02 12:57:40,2.43 GB/s,0 kB/s,46.8 kB/s,1.33 GB/s,0 kB/s,2.44 GB/s,1.33 GB/s,0 kB/s,36.6 kB/s,2.44 GB/s,0 kB/s,1.33 GB/s
2023-04-02 12:57:50,746 MB/s,0 kB/s,0 kB/s,536 MB/s,0 kB/s,753 MB/s,536 MB/s,0 kB/s,0 kB/s,754 MB/s,0 kB/s,536 MB/s
2023-04-02 12:58:00,1.94 GB/s,0 kB/s,6.80 kB/s,1.33 GB/s,0 kB/s,1.95 GB/s,1.33 GB/s,0 kB/s,9.60 kB/s,1.94 GB/s,0 kB/s,1.33 GB/s
