"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit"
2023-04-02 12:58:10,2.31 GB/s,0 kB/s,50.8 kB/s,1.68 GB/s,0 kB/s,2.32 GB/s,1.68 GB/s,0 kB/s,48.8 kB/s,2.33 GB/s,0 kB/s,1.68 GB/s
2023-04-02 12:58:20,2.71 GB/s,0 kB/s,115 kB/s,1.82 GB/s,0 kB/s,2.73 GB/s,1.82 GB/s,0 kB/s,346 kB/s,2.73 GB/s,0 kB/s,1.82 GB/s
2023-04-02 12:58:30,2.93 GB/s,0 kB/s,0 kB/s,1.56 GB/s,0 kB/s,2.94 GB/s,1.56 GB/s,0 kB/s,0 kB/s,2.94 GB/s,0 kB/s,1.56 GB/s
2023-04-02 12:58:40,2.16 GB/s,0 kB/s,11.2 kB/s,1.69 GB/s,0 kB/s,2.17 GB/s,1.69 GB/s,0 kB/s,5.40 kB/s,2.17 GB/s,0 kB/s,1.69 GB/s
2023-04-02 12:58:50,2.12 GB/s,0 kB/s,5.60 kB/s,1.16 GB/s,0 kB/s,2.13 GB/s,1.16 GB/s,0 kB/s,5.40 kB/s,2.13 GB/s,0 kB/s,1.16 GB/s
2023-04-02 12:59:00,2.70 GB/s,0 kB/s,17 kB/s,2.01 GB/s,0 kB/s,2.71 GB/s,2.01 GB/s,0 kB/s,10.8 kB/s,2.71 GB/s,0 kB/s,2.01 GB/s
2023-04-02 12:59:10,3.14 GB/s,0 kB/s,5.60 kB/s,1.70 GB/s,0 kB/s,3.15 GB/s,1.70 GB/s,0 kB/s,5.40 kB/s,3.15 GB/s,0 kB/s,1.70 GB/s
2023-04-02 12:59:20,3.97 GB/s,0 kB/s,6 kB/s,2.45 GB/s,0 kB/s,3.98 GB/s,2.45 GB/s,0 kB/s,4.20 kB/s,3.98 GB/s,0 kB/s,2.45 GB/s
2023-04-02 12:59:30,2.99 GB/s,0 kB/s,0 kB/s,1.91 GB/s,0 kB/s,3.00 GB/s,1.91 GB/s,0 kB/s,0 kB/s,3.00 GB/s,0 kB/s,1.91 GB/s
2023-04-02 12:59:40,3.49 GB/s,0 kB/s,23.9 kB/s,2.26 GB/s,0 kB/s,3.51 GB/s,2.26 GB/s,0 kB/s,20.3 kB/s,3.51 GB/s,0 kB/s,2.26 GB/s
2023-04-02 12:59:50,2.64 GB/s,0 kB/s,0 kB/s,1.70 GB/s,0 kB/s,2.65 GB/s,1.70 GB/s,0 kB/s,0 kB/s,2.65 GB/s,0 kB/s,1.70 GB/s
2023-04-02 13:00:00,3.52 GB/s,0 kB/s,0 kB/s,2.17 GB/s,0 kB/s,3.53 GB/s,2.17 GB/s,0 kB/s,0 kB/s,3.53 GB/s,0 kB/s,2.17 GB/s
2023-04-02 13:00:10,1.55 GB/s,0 kB/s,5.80 kB/s,961 MB/s,0 kB/s,1.55 GB/s,960 MB/s,0 kB/s,5.40 kB/s,1.55 GB/s,0 kB/s,960 MB/s
2023-04-02 13:00:20,487 MB/s,0 kB/s,62.5 kB/s,318 MB/s,0 kB/s,489 MB/s,318 MB/s,0 kB/s,292 kB/s,490 MB/s,0 kB/s,318 MB/s
2023-04-02 13:00:30,653 MB/s,0 kB/s,11.2 kB/s,462 MB/s,0 kB/s,659 MB/s,462 MB/s,0 kB/s,5.40 kB/s,660 MB/s,0 kB/s,462 MB/s
2023-04-02 13:00:40,1.60 GB/s,0 kB/s,22.4 kB/s,998 MB/s,0 kB/s,1.61 GB/s,998 MB/s,0 kB/s,10.8 kB/s,1.61 GB/s,0 kB/s,998 MB/s
2023-04-02 13:00:50,945 MB/s,0 kB/s,13.8 kB/s,623 MB/s,0 kB/s,948 MB/s,623 MB/s,0 kB/s,16.4 kB/s,949 MB/s,0 kB/s,623 MB/s
2023-04-02 13:01:00,325 MB/s,0 kB/s,16.8 kB/s,263 MB/s,0 kB/s,335 MB/s,263 MB/s,0 kB/s,10.8 kB/s,336 MB/s,0 kB/s,263 MB/s
2023-04-02 13:01:10,985 MB/s,0 kB/s,11.2 kB/s,608 MB/s,0 kB/s,986 MB/s,608 MB/s,0 kB/s,5.40 kB/s,987 MB/s,0 kB/s,608 MB/s
2023-04-02 13:01:20,538 MB/s,0 kB/s,7.40 kB/s,359 MB/s,0 kB/s,540 MB/s,359 MB/s,0 kB/s,5.40 kB/s,541 MB/s,0 kB/s,359 MB/s
2023-04-02 13:01:30,42.0 MB/s,0 kB/s,11.6 kB/s,18.5 MB/s,0 kB/s,42.9 MB/s,18.4 MB/s,0 kB/s,9.60 kB/s,43.8 MB/s,0 kB/s,18.4 MB/s
2023-04-02 13:01:40,458 MB/s,0 kB/s,0 kB/s,281 MB/s,0 kB/s,458 MB/s,281 MB/s,0 kB/s,0 kB/s,459 MB/s,0 kB/s,281 MB/s
2023-04-02 13:01:50,434 MB/s,0 kB/s,0 kB/s,266 MB/s,0 kB/s,435 MB/s,266 MB/s,0 kB/s,0 kB/s,435 MB/s,0 kB/s,266 MB/s
2023-04-02 13:02:00,887 kB/s,0 kB/s,5.80 kB/s,673 kB/s,0 kB/s,902 kB/s,618 kB/s,0 kB/s,5.40 kB/s,1.85 MB/s,0 kB/s,618 kB/s
2023-04-02 13:02:10,41.8 MB/s,0 kB/s,11.2 kB/s,59.1 MB/s,0 kB/s,43.8 MB/s,59.0 MB/s,0 kB/s,5.40 kB/s,44.8 MB/s,0 kB/s,59.0 MB/s
2023-04-02 13:02:20,37.9 MB/s,0 kB/s,62.1 kB/s,13.5 MB/s,0 kB/s,38.5 MB/s,13.4 MB/s,0 kB/s,297 kB/s,39.5 MB/s,0 kB/s,13.4 MB/s
2023-04-02 13:02:30,51.0 MB/s,0 kB/s,0 kB/s,45.5 MB/s,0 kB/s,52.5 MB/s,45.4 MB/s,0 kB/s,0 kB/s,53.5 MB/s,0 kB/s,45.4 MB/s
2023-04-02 13:02:40,466 MB/s,0 kB/s,15.4 kB/s,310 MB/s,0 kB/s,468 MB/s,310 MB/s,0 kB/s,15.2 kB/s,469 MB/s,0 kB/s,310 MB/s
2023-04-02 13:02:50,527 MB/s,0 kB/s,88.2 kB/s,318 MB/s,0 kB/s,529 MB/s,318 MB/s,0 kB/s,88.2 kB/s,530 MB/s,0 kB/s,318 MB/s
2023-04-02 13:03:00,580 MB/s,0 kB/s,0 kB/s,369 MB/s,0 kB/s,582 MB/s,369 MB/s,0 kB/s,0 kB/s,583 MB/s,0 kB/s,369 MB/s
2023-04-02 13:03:10,6.56 MB/s,0 kB/s,0 kB/s,20.0 MB/s,0 kB/s,6.88 MB/s,19.9 MB/s,0 kB/s,0 kB/s,7.82 MB/s,0 kB/s,19.9 MB/s
2023-04-02 13:03:20,606 MB/s,0 kB/s,5.60 kB/s,375 MB/s,0 kB/s,608 MB/s,374 MB/s,0 kB/s,5.40 kB/s,609 MB/s,0 kB/s,374 MB/s
2023-04-02 13:03:30,536 MB/s,0 kB/s,6 kB/s,328 MB/s,0 kB/s,536 MB/s,328 MB/s,0 kB/s,4.20 kB/s,537 MB/s,0 kB/s,328 MB/s
2023-04-02 13:03:40,26.4 MB/s,0 kB/s,5.60 kB/s,24.4 MB/s,0 kB/s,27.3 MB/s,24.3 MB/s,0 kB/s,5.40 kB/s,28.3 MB/s,0 kB/s,24.3 MB/s
2023-04-02 13:03:50,478 MB/s,0 kB/s,11.2 kB/s,293 MB/s,0 kB/s,479 MB/s,293 MB/s,0 kB/s,5.40 kB/s,479 MB/s,0 kB/s,293 MB/s
2023-04-02 13:04:00,15.7 MB/s,0 kB/s,0 kB/s,22.7 MB/s,0 kB/s,16.4 MB/s,22.7 MB/s,0 kB/s,0 kB/s,17.3 MB/s,0 kB/s,22.7 MB/s
2023-04-02 13:04:10,926 MB/s,0 kB/s,16.8 kB/s,568 MB/s,0 kB/s,927 MB/s,568 MB/s,0 kB/s,10.8 kB/s,928 MB/s,0 kB/s,568 MB/s
2023-04-02 13:04:20,1.45 GB/s,0 kB/s,62.1 kB/s,897 MB/s,0 kB/s,1.45 GB/s,897 MB/s,0 kB/s,295 kB/s,1.45 GB/s,0 kB/s,897 MB/s
2023-04-02 13:04:30,1.42 GB/s,0 kB/s,17 kB/s,876 MB/s,0 kB/s,1.42 GB/s,876 MB/s,0 kB/s,10.4 kB/s,1.42 GB/s,0 kB/s,876 MB/s
2023-04-02 13:04:40,1.02 GB/s,0 kB/s,5.60 kB/s,658 MB/s,0 kB/s,1.03 GB/s,658 MB/s,0 kB/s,5.40 kB/s,1.03 GB/s,0 kB/s,658 MB/s
2023-04-02 13:04:50,1.39 GB/s,0 kB/s,0 kB/s,876 MB/s,0 kB/s,1.39 GB/s,876 MB/s,0 kB/s,0 kB/s,1.39 GB/s,0 kB/s,876 MB/s
2023-04-02 13:05:00,1.06 GB/s,0 kB/s,0 kB/s,647 MB/s,0 kB/s,1.06 GB/s,647 MB/s,0 kB/s,0 kB/s,1.06 GB/s,0 kB/s,647 MB/s
2023-04-02 13:05:10,2.41 GB/s,0 kB/s,5.80 kB/s,1.59 GB/s,0 kB/s,2.41 GB/s,1.59 GB/s,0 kB/s,5.40 kB/s,2.42 GB/s,0 kB/s,1.59 GB/s
2023-04-02 13:05:20,2.26 GB/s,0 kB/s,6 kB/s,1.30 GB/s,0 kB/s,2.26 GB/s,1.30 GB/s,0 kB/s,4.20 kB/s,2.26 GB/s,0 kB/s,1.30 GB/s
2023-04-02 13:05:30,2.57 GB/s,0 kB/s,0 kB/s,1.87 GB/s,0 kB/s,2.58 GB/s,1.87 GB/s,0 kB/s,0 kB/s,2.58 GB/s,0 kB/s,1.87 GB/s
2023-04-02 13:05:40,1.89 GB/s,0 kB/s,22.4 kB/s,910 MB/s,0 kB/s,1.89 GB/s,910 MB/s,0 kB/s,10.8 kB/s,1.90 GB/s,0 kB/s,910 MB/s
2023-04-02 13:05:50,2.60 GB/s,0 kB/s,37.6 kB/s,1.65 GB/s,0 kB/s,2.61 GB/s,1.65 GB/s,0 kB/s,32.4 kB/s,2.61 GB/s,0 kB/s,1.65 GB/s
2023-04-02 13:06:00,665 MB/s,0 kB/s,0 kB/s,464 MB/s,0 kB/s,671 MB/s,464 MB/s,0 kB/s,0 kB/s,672 MB/s,0 kB/s,464 MB/s
2023-04-02 13:06:10,2.07 GB/s,0 kB/s,5.80 kB/s,1.30 GB/s,0 kB/s,2.07 GB/s,1.30 GB/s,0 kB/s,5.40 kB/s,2.07 GB/s,0 kB/s,1.30 GB/s
2023-04-02 13:06:20,2.09 GB/s,0 kB/s,56.5 kB/s,1.55 GB/s,0 kB/s,2.10 GB/s,1.55 GB/s,0 kB/s,292 kB/s,2.10 GB/s,0 kB/s,1.55 GB/s
2023-04-02 13:06:30,2.20 GB/s,0 kB/s,0 kB/s,1.17 GB/s,0 kB/s,2.21 GB/s,1.17 GB/s,0 kB/s,0 kB/s,2.21 GB/s,0 kB/s,1.17 GB/s
2023-04-02 13:06:40,3.05 GB/s,0 kB/s,0 kB/s,1.92 GB/s,0 kB/s,3.06 GB/s,1.92 GB/s,0 kB/s,0 kB/s,3.06 GB/s,0 kB/s,1.92 GB/s
2023-04-02 13:06:50,2.68 GB/s,0 kB/s,22.8 kB/s,1.68 GB/s,0 kB/s,2.69 GB/s,1.68 GB/s,0 kB/s,15 kB/s,2.69 GB/s,0 kB/s,1.68 GB/s
2023-04-02 13:07:00,2.10 GB/s,0 kB/s,0 kB/s,1.39 GB/s,0 kB/s,2.11 GB/s,1.39 GB/s,0 kB/s,0 kB/s,2.11 GB/s,0 kB/s,1.39 GB/s
2023-04-02 13:07:10,1.28 GB/s,0 kB/s,0 kB/s,849 MB/s,0 kB/s,1.29 GB/s,849 MB/s,0 kB/s,0 kB/s,1.29 GB/s,0 kB/s,849 MB/s
2023-04-02 13:07:20,2.26 GB/s,0 kB/s,0 kB/s,1.69 GB/s,0 kB/s,2.27 GB/s,1.69 GB/s,0 kB/s,0 kB/s,2.27 GB/s,0 kB/s,1.69 GB/s
2023-04-02 13:07:30,1.64 GB/s,0 kB/s,10.3 kB/s,874 MB/s,0 kB/s,1.65 GB/s,874 MB/s,0 kB/s,0 kB/s,1.65 GB/s,0 kB/s,874 MB/s
2023-04-02 13:07:40,3.97 GB/s,0 kB/s,6.60 kB/s,2.44 GB/s,0 kB/s,3.98 GB/s,2.44 GB/s,0 kB/s,5.40 kB/s,3.98 GB/s,0 kB/s,2.44 GB/s
2023-04-02 13:07:50,2.61 GB/s,0 kB/s,19.2 kB/s,1.66 GB/s,0 kB/s,2.62 GB/s,1.66 GB/s,0 kB/s,15 kB/s,2.62 GB/s,0 kB/s,1.66 GB/s
2023-04-02 13:08:00,3.27 GB/s,0 kB/s,0 kB/s,2.33 GB/s,0 kB/s,3.28 GB/s,2.33 GB/s,0 kB/s,0 kB/s,3.28 GB/s,0 kB/s,2.33 GB/s
2023-04-02 13:08:10,3.34 GB/s,0 kB/s,5.60 kB/s,1.88 GB/s,0 kB/s,3.35 GB/s,1.88 GB/s,0 kB/s,5.40 kB/s,3.35 GB/s,0 kB/s,1.88 GB/s
2023-04-02 13:08:20,3.65 GB/s,0 kB/s,56.5 kB/s,2.30 GB/s,0 kB/s,3.67 GB/s,2.30 GB/s,0 kB/s,295 kB/s,3.67 GB/s,0 kB/s,2.30 GB/s
2023-04-02 13:08:30,2.46 GB/s,0 kB/s,0 kB/s,1.52 GB/s,0 kB/s,2.46 GB/s,1.52 GB/s,0 kB/s,0 kB/s,2.46 GB/s,0 kB/s,1.52 GB/s
2023-04-02 13:08:40,3.69 GB/s,0 kB/s,0 kB/s,2.32 GB/s,0 kB/s,3.70 GB/s,2.32 GB/s,0 kB/s,0 kB/s,3.70 GB/s,0 kB/s,2.32 GB/s
2023-04-02 13:08:50,1.74 GB/s,0 kB/s,0 kB/s,1.12 GB/s,0 kB/s,1.75 GB/s,1.12 GB/s,0 kB/s,0 kB/s,1.75 GB/s,0 kB/s,1.12 GB/s
2023-04-02 13:09:00,3.04 GB/s,0 kB/s,34 kB/s,1.88 GB/s,0 kB/s,3.04 GB/s,1.88 GB/s,0 kB/s,20.4 kB/s,3.04 GB/s,0 kB/s,1.88 GB/s
2023-04-02 13:09:10,2.26 GB/s,0 kB/s,0 kB/s,1.45 GB/s,0 kB/s,2.27 GB/s,1.45 GB/s,0 kB/s,0 kB/s,2.27 GB/s,0 kB/s,1.45 GB/s
2023-04-02 13:09:20,2.21 GB/s,0 kB/s,11.2 kB/s,1.44 GB/s,0 kB/s,2.22 GB/s,1.44 GB/s,0 kB/s,5.40 kB/s,2.22 GB/s,0 kB/s,1.44 GB/s
2023-04-02 13:09:30,1.79 GB/s,0 kB/s,0 kB/s,1.12 GB/s,0 kB/s,1.80 GB/s,1.12 GB/s,0 kB/s,0 kB/s,1.80 GB/s,0 kB/s,1.12 GB/s
2023-04-02 13:09:40,4.14 GB/s,0 kB/s,0 kB/s,2.60 GB/s,0 kB/s,4.15 GB/s,2.60 GB/s,0 kB/s,0 kB/s,4.15 GB/s,0 kB/s,2.60 GB/s
2023-04-02 13:09:50,679 MB/s,0 kB/s,25.7 kB/s,550 MB/s,0 kB/s,688 MB/s,550 MB/s,0 kB/s,26.5 kB/s,689 MB/s,0 kB/s,550 MB/s
2023-04-02 13:10:00,1.39 GB/s,0 kB/s,11.2 kB/s,941 MB/s,0 kB/s,1.40 GB/s,941 MB/s,0 kB/s,5.40 kB/s,1.40 GB/s,0 kB/s,941 MB/s
2023-04-02 13:10:10,3.76 GB/s,0 kB/s,0 kB/s,2.33 GB/s,0 kB/s,3.77 GB/s,2.33 GB/s,0 kB/s,0 kB/s,3.77 GB/s,0 kB/s,2.33 GB/s
2023-04-02 13:10:20,2.74 GB/s,0 kB/s,67.7 kB/s,1.78 GB/s,0 kB/s,2.75 GB/s,1.78 GB/s,0 kB/s,295 kB/s,2.75 GB/s,0 kB/s,1.78 GB/s
2023-04-02 13:10:30,3.38 GB/s,0 kB/s,0 kB/s,2.30 GB/s,0 kB/s,3.39 GB/s,2.30 GB/s,0 kB/s,0 kB/s,3.39 GB/s,0 kB/s,2.30 GB/s
2023-04-02 13:10:40,686 MB/s,0 kB/s,22.8 kB/s,336 MB/s,0 kB/s,698 MB/s,336 MB/s,0 kB/s,10.8 kB/s,699 MB/s,0 kB/s,336 MB/s
2023-04-02 13:10:50,1.75 GB/s,0 kB/s,13.2 kB/s,1.18 GB/s,0 kB/s,1.76 GB/s,1.18 GB/s,0 kB/s,10.8 kB/s,1.76 GB/s,0 kB/s,1.18 GB/s
2023-04-02 13:11:00,1.78 GB/s,0 kB/s,0 kB/s,1.15 GB/s,0 kB/s,1.79 GB/s,1.15 GB/s,0 kB/s,0 kB/s,1.79 GB/s,0 kB/s,1.15 GB/s
2023-04-02 13:11:10,1.26 GB/s,0 kB/s,24.6 kB/s,844 MB/s,0 kB/s,1.27 GB/s,844 MB/s,0 kB/s,20.4 kB/s,1.27 GB/s,0 kB/s,844 MB/s
2023-04-02 13:11:20,1.17 GB/s,0 kB/s,22.4 kB/s,808 MB/s,0 kB/s,1.18 GB/s,808 MB/s,0 kB/s,10.8 kB/s,1.18 GB/s,0 kB/s,808 MB/s
2023-04-02 13:11:30,1.59 GB/s,0 kB/s,33.5 kB/s,974 MB/s,0 kB/s,1.59 GB/s,974 MB/s,0 kB/s,33.1 kB/s,1.60 GB/s,0 kB/s,974 MB/s
2023-04-02 13:11:40,2.00 GB/s,0 kB/s,7.40 kB/s,1.26 GB/s,0 kB/s,2.01 GB/s,1.26 GB/s,0 kB/s,5.40 kB/s,2.01 GB/s,0 kB/s,1.26 GB/s
2023-04-02 13:11:50,462 MB/s,0 kB/s,0 kB/s,282 MB/s,0 kB/s,462 MB/s,282 MB/s,0 kB/s,0 kB/s,463 MB/s,0 kB/s,282 MB/s
2023-04-02 13:12:00,1.27 GB/s,0 kB/s,0 kB/s,862 MB/s,0 kB/s,1.28 GB/s,862 MB/s,0 kB/s,0 kB/s,1.28 GB/s,0 kB/s,862 MB/s
2023-04-02 13:12:10,1.57 GB/s,0 kB/s,28.4 kB/s,981 MB/s,0 kB/s,1.57 GB/s,981 MB/s,0 kB/s,20.4 kB/s,1.58 GB/s,0 kB/s,981 MB/s
2023-04-02 13:12:20,1.33 GB/s,0 kB/s,82.3 kB/s,1.17 GB/s,0 kB/s,1.34 GB/s,1.17 GB/s,0 kB/s,312 kB/s,1.34 GB/s,0 kB/s,1.17 GB/s
2023-04-02 13:12:30,1.63 GB/s,0 kB/s,41.2 kB/s,770 MB/s,0 kB/s,1.64 GB/s,770 MB/s,0 kB/s,27 kB/s,1.64 GB/s,0 kB/s,770 MB/s
2023-04-02 13:12:40,770 MB/s,0 kB/s,17 kB/s,564 MB/s,0 kB/s,779 MB/s,564 MB/s,0 kB/s,10.8 kB/s,780 MB/s,0 kB/s,564 MB/s
2023-04-02 13:12:50,2.59 GB/s,0 kB/s,0 kB/s,1.91 GB/s,0 kB/s,2.60 GB/s,1.91 GB/s,0 kB/s,0 kB/s,2.60 GB/s,0 kB/s,1.91 GB/s
2023-04-02 13:13:00,1.64 GB/s,0 kB/s,0 kB/s,731 MB/s,0 kB/s,1.64 GB/s,731 MB/s,0 kB/s,0 kB/s,1.64 GB/s,0 kB/s,731 MB/s
2023-04-02 13:13:10,1.65 GB/s,0 kB/s,0 kB/s,1.09 GB/s,0 kB/s,1.66 GB/s,1.09 GB/s,0 kB/s,0 kB/s,1.66 GB/s,0 kB/s,1.09 GB/s
2023-04-02 13:13:20,2.01 GB/s,0 kB/s,5.60 kB/s,1.32 GB/s,0 kB/s,2.02 GB/s,1.32 GB/s,0 kB/s,5.40 kB/s,2.02 GB/s,0 kB/s,1.32 GB/s
2023-04-02 13:13:30,2.62 GB/s,0 kB/s,11.8 kB/s,1.55 GB/s,0 kB/s,2.63 GB/s,1.55 GB/s,0 kB/s,9.60 kB/s,2.63 GB/s,0 kB/s,1.55 GB/s
2023-04-02 13:13:40,1.65 GB/s,0 kB/s,11.4 kB/s,1.11 GB/s,0 kB/s,1.66 GB/s,1.11 GB/s,0 kB/s,10.8 kB/s,1.67 GB/s,0 kB/s,1.11 GB/s
2023-04-02 13:13:50,1.12 GB/s,0 kB/s,0 kB/s,719 MB/s,0 kB/s,1.12 GB/s,719 MB/s,0 kB/s,0 kB/s,1.12 GB/s,0 kB/s,719 MB/s
2023-04-02 13:14:00,1.85 GB/s,0 kB/s,0 kB/s,1.21 GB/s,0 kB/s,1.86 GB/s,1.21 GB/s,0 kB/s,0 kB/s,1.86 GB/s,0 kB/s,1.21 GB/s
2023-04-02 13:14:10,1.42 GB/s,0 kB/s,11.2 kB/s,1.01 GB/s,0 kB/s,1.43 GB/s,1.01 GB/s,0 kB/s,5.40 kB/s,1.43 GB/s,0 kB/s,1.01 GB/s
2023-04-02 13:14:20,2.40 GB/s,0 kB/s,73.7 kB/s,1.46 GB/s,0 kB/s,2.41 GB/s,1.46 GB/s,0 kB/s,302 kB/s,2.41 GB/s,0 kB/s,1.46 GB/s
2023-04-02 13:14:30,4.60 GB/s,0 kB/s,0 kB/s,2.85 GB/s,0 kB/s,4.61 GB/s,2.85 GB/s,0 kB/s,0 kB/s,4.61 GB/s,0 kB/s,2.85 GB/s
2023-04-02 13:14:40,3.32 GB/s,0 kB/s,0 kB/s,2.12 GB/s,0 kB/s,3.33 GB/s,2.12 GB/s,0 kB/s,0 kB/s,3.33 GB/s,0 kB/s,2.12 GB/s
2023-04-02 13:14:50,1.89 GB/s,0 kB/s,124 kB/s,1.27 GB/s,0 kB/s,1.90 GB/s,1.27 GB/s,0 kB/s,69.8 kB/s,1.90 GB/s,0 kB/s,1.27 GB/s
2023-04-02 13:15:00,1.78 GB/s,0 kB/s,28 kB/s,1.20 GB/s,0 kB/s,1.80 GB/s,1.20 GB/s,0 kB/s,16.2 kB/s,1.80 GB/s,0 kB/s,1.20 GB/s
2023-04-02 13:15:10,1.76 GB/s,0 kB/s,6 kB/s,1.18 GB/s,0 kB/s,1.77 GB/s,1.18 GB/s,0 kB/s,4.20 kB/s,1.77 GB/s,0 kB/s,1.18 GB/s
2023-04-02 13:15:20,3.60 GB/s,0 kB/s,5.60 kB/s,2.25 GB/s,0 kB/s,3.62 GB/s,2.25 GB/s,0 kB/s,5.40 kB/s,3.62 GB/s,0 kB/s,2.25 GB/s
2023-04-02 13:15:30,3.73 GB/s,0 kB/s,0 kB/s,2.31 GB/s,0 kB/s,3.74 GB/s,2.31 GB/s,0 kB/s,0 kB/s,3.74 GB/s,0 kB/s,2.31 GB/s
2023-04-02 13:15:40,5.00 GB/s,0 kB/s,2.07 MB/s,3.08 GB/s,60 kB/s,5.00 GB/s,3.08 GB/s,0 kB/s,653 kB/s,5.00 GB/s,60 kB/s,3.08 GB/s
2023-04-02 13:15:50,2.67 GB/s,0 kB/s,0 kB/s,1.75 GB/s,0 kB/s,2.69 GB/s,1.75 GB/s,0 kB/s,0 kB/s,2.69 GB/s,0 kB/s,1.75 GB/s
2023-04-02 13:16:00,3.34 GB/s,0 kB/s,0 kB/s,2.10 GB/s,0 kB/s,3.35 GB/s,2.10 GB/s,0 kB/s,0 kB/s,3.35 GB/s,0 kB/s,2.10 GB/s
2023-04-02 13:16:10,2.68 GB/s,0 kB/s,5.60 kB/s,1.68 GB/s,0 kB/s,2.68 GB/s,1.68 GB/s,0 kB/s,5.40 kB/s,2.68 GB/s,0 kB/s,1.68 GB/s
2023-04-02 13:16:20,3.60 GB/s,0 kB/s,31.4 kB/s,2.30 GB/s,0 kB/s,3.61 GB/s,2.30 GB/s,0 kB/s,296 kB/s,3.61 GB/s,0 kB/s,2.30 GB/s
2023-04-02 13:16:30,4.06 GB/s,0 kB/s,42.1 kB/s,2.49 GB/s,0 kB/s,4.06 GB/s,2.49 GB/s,0 kB/s,28.2 kB/s,4.06 GB/s,0 kB/s,2.49 GB/s
2023-04-02 13:16:40,2.93 GB/s,0 kB/s,99.4 kB/s,2.15 GB/s,0 kB/s,2.93 GB/s,2.15 GB/s,0 kB/s,93.6 kB/s,2.93 GB/s,0 kB/s,2.15 GB/s
2023-04-02 13:16:50,4.05 GB/s,0 kB/s,15.6 kB/s,2.22 GB/s,0 kB/s,4.05 GB/s,2.22 GB/s,0 kB/s,15.2 kB/s,4.06 GB/s,0 kB/s,2.22 GB/s
2023-04-02 13:17:00,408 MB/s,0 kB/s,22.6 kB/s,369 MB/s,0 kB/s,421 MB/s,369 MB/s,0 kB/s,16.2 kB/s,422 MB/s,0 kB/s,369 MB/s
2023-04-02 13:17:10,3.16 GB/s,0 kB/s,0 kB/s,2.02 GB/s,0 kB/s,3.17 GB/s,2.02 GB/s,0 kB/s,0 kB/s,3.17 GB/s,0 kB/s,2.02 GB/s
2023-04-02 13:17:20,2.32 GB/s,0 kB/s,0 kB/s,1.54 GB/s,0 kB/s,2.34 GB/s,1.54 GB/s,0 kB/s,0 kB/s,2.34 GB/s,0 kB/s,1.54 GB/s
2023-04-02 13:17:30,3.73 GB/s,0 kB/s,0 kB/s,2.36 GB/s,0 kB/s,3.75 GB/s,2.36 GB/s,0 kB/s,0 kB/s,3.75 GB/s,0 kB/s,2.36 GB/s
2023-04-02 13:17:40,5.43 GB/s,0 kB/s,0 kB/s,3.51 GB/s,0 kB/s,5.45 GB/s,3.51 GB/s,0 kB/s,0 kB/s,5.45 GB/s,0 kB/s,3.51 GB/s
2023-04-02 13:17:50,959 MB/s,0 kB/s,0 kB/s,907 MB/s,0 kB/s,977 MB/s,906 MB/s,0 kB/s,0 kB/s,978 MB/s,0 kB/s,906 MB/s
2023-04-02 13:18:00,721 MB/s,0 kB/s,13.9 kB/s,989 MB/s,0 kB/s,731 MB/s,989 MB/s,0 kB/s,14.9 kB/s,732 MB/s,0 kB/s,989 MB/s
2023-04-02 13:18:10,1.30 GB/s,0 kB/s,23.3 kB/s,1.27 GB/s,0 kB/s,1.31 GB/s,1.27 GB/s,0 kB/s,20.3 kB/s,1.31 GB/s,0 kB/s,1.27 GB/s

